Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2023-01-10,6.119822828179494,-0.3610541064078253,False,False,True,0.0
2023-01-11,6.086624455226868,-0.3777884159205506,False,False,True,0.0
2023-01-12,5.662426755321377,-0.5916138228142706,False,False,False,
2023-01-13,4.268066653310811,-1.2944691570963849,False,False,False,
2023-01-16,4.268066653310811,-1.2944691570963849,False,False,False,
2023-01-17,4.461216339335195,-1.1971081619406834,False,False,False,
2023-01-18,4.532453747916719,-1.1611995092549374,False,False,False,
2023-01-19,4.455910384780893,-1.1997827353572437,False,False,False,
2023-01-20,5.038908215690157,-0.9059109193617708,False,False,False,
2023-01-23,5.460159455910684,-0.6935707349036596,False,False,False,
2023-01-24,5.05017128245666,-0.9002335433770465,False,False,False,
2023-01-25,4.530399363410211,-1.1622350632032925,False,False,False,
2023-01-26,4.119736570707502,-1.369237927116349,False,False,False,
2023-01-27,4.288134151737097,-1.284353729744243,False,False,False,
2023-01-30,4.401272022055281,-1.2273243041691764,False,False,False,
2023-01-31,5.700015898481709,-0.572666257014562,False,False,False,
2023-02-01,6.147071365891819,-0.347318931358798,False,False,True,0.0
2023-02-02,6.686655676565948,-0.0753305759078646,False,False,True,0.0
2023-02-03,6.765199928900046,-0.0357387612463443,False,False,True,0.0
2023-02-06,6.455428571651524,-0.1918852620935725,False,False,True,0.0
2023-02-07,5.754741915640409,-0.5450805042176025,False,False,False,
2023-02-08,5.555455452963315,-0.6455348654266179,False,False,False,
2023-02-09,5.804730039663809,-0.5198829820209034,False,False,False,
2023-02-10,6.31204605891601,-0.2641601097269891,False,False,True,0.0
2023-02-13,6.524916610721959,-0.1568584143954522,False,False,True,0.0
2023-02-14,5.857667369882535,-0.4931988529546495,False,False,True,0.0
2023-02-15,5.652079457406771,-0.5968295870377308,False,False,False,
2023-02-16,5.178488693241491,-0.8355525642516812,False,False,False,
2023-02-17,5.026942486548762,-0.9119424864895715,False,False,False,
2023-02-20,5.026942486548762,-0.9119424864895715,False,False,False,
2023-02-21,4.8809210659332365,-0.9855475288678543,False,False,False,
2023-02-22,5.058460243486323,-0.8960553253780126,False,False,False,
2023-02-23,5.523871741614087,-0.6614552721897075,False,False,False,
2023-02-24,5.99868605660312,-0.4221155395034802,False,False,True,0.0
2023-02-27,5.526113664223928,-0.6603251858776407,False,False,False,
