,SPY,^VIX,10y2y_Spread,Credit_Spread
2019-08-02,-0.06834249899193567,17.610000610351562,0.14000000000000012,-1.81
2019-08-05,-0.06834249899193567,24.59000015258789,0.15999999999999992,-1.81
2019-08-06,-0.06834249899193567,20.170000076293945,0.1299999999999999,-1.81
2019-08-07,-0.06834249899193567,19.489999771118164,0.11999999999999988,-1.81
2019-08-08,-0.06834249899193567,16.90999984741211,0.09999999999999987,-1.81
2019-08-09,-0.06834249899193567,17.969999313354492,0.1100000000000001,-1.81
2019-08-12,-0.06834249899193567,21.09000015258789,0.06999999999999984,-1.81
2019-08-13,-0.06834249899193567,17.520000457763672,0.020000000000000018,-1.81
2019-08-14,-0.06834249899193567,22.100000381469727,0.010000000000000009,-1.81
2019-08-15,-0.06834249899193567,21.18000030517578,0.040000000000000036,-1.81
2019-08-16,-0.06834249899193567,18.469999313354492,0.07000000000000006,-1.81
2019-08-19,-0.06834249899193567,16.8799991607666,0.07000000000000006,-1.81
2019-08-20,-0.06834249899193567,17.5,0.050000000000000044,-1.81
2019-08-21,-0.06834249899193567,15.800000190734863,0.030000000000000027,-1.81
2019-08-22,-0.06834249899193567,16.68000030517578,0.010000000000000009,-1.81
2019-08-23,-0.06834249899193567,19.8700008392334,0.010000000000000009,-1.81
2019-08-26,-0.06834249899193567,19.31999969482422,0.0,-1.81
2019-08-27,-0.06834249899193567,20.309999465942383,-0.040000000000000036,-1.81
2019-08-28,-0.06834249899193567,19.350000381469727,-0.030000000000000027,-1.81
2019-08-29,-0.06834249899193567,17.8799991607666,-0.030000000000000027,-1.81
2019-08-30,-0.06834249899193567,18.979999542236328,0.0,-1.81
2019-09-02,-0.06834249899193567,18.979999542236328,0.0,-1.81
2019-09-03,-0.06834249899193567,19.65999984741211,0.0,-1.81
2019-09-04,-0.06834249899193567,17.329999923706055,0.040000000000000036,-1.81
2019-09-05,-0.06834249899193567,16.270000457763672,0.020000000000000018,-1.81
2019-09-06,-0.06834249899193567,15.0,0.020000000000000018,-1.81
2019-09-09,-0.06834249899193567,15.270000457763672,0.04999999999999982,-1.81
2019-09-10,-0.06834249899193567,15.199999809265137,0.050000000000000044,-1.81
2019-09-11,-0.06834249899193567,14.609999656677246,0.07000000000000006,-1.81
2019-09-12,-0.06834249899193567,14.220000267028809,0.07000000000000006,-1.81
2019-09-13,-0.06834249899193567,13.739999771118164,0.10999999999999988,-1.81
2019-09-16,-0.06834249899193567,14.670000076293945,0.10000000000000009,-1.81
2019-09-17,-0.06834249899193567,14.4399995803833,0.09000000000000008,-1.81
2019-09-18,-0.06834249899193567,13.949999809265137,0.030000000000000027,-1.81
2019-09-19,-0.06834249899193567,14.050000190734863,0.050000000000000044,-1.81
2019-09-20,-0.06834249899193567,15.319999694824219,0.050000000000000044,-1.81
2019-09-23,-0.06834249899193567,14.90999984741211,0.040000000000000036,-1.81
2019-09-24,-0.06834249899193567,17.049999237060547,0.039999999999999813,-1.81
2019-09-25,-0.06834249899193567,15.960000038146973,0.050000000000000044,-1.81
2019-09-26,-0.06834249899193567,16.06999969482422,0.040000000000000036,-1.81
2019-09-27,-0.06834249899193567,17.219999313354492,0.06000000000000005,-1.81
2019-09-30,-0.06834249899193567,16.239999771118164,0.050000000000000044,-1.81
2019-10-01,-0.06834249899193567,18.559999465942383,0.08999999999999986,-1.7899999999999998
2019-10-02,-0.06834249899193567,20.559999465942383,0.1200000000000001,-1.7899999999999998
2019-10-03,-0.06834249899193567,19.1200008392334,0.15000000000000013,-1.7899999999999998
2019-10-04,-0.06834249899193567,17.040000915527344,0.1200000000000001,-1.7899999999999998
2019-10-07,-0.06834249899193567,17.860000610351562,0.10000000000000009,-1.7899999999999998
2019-10-08,-0.06834249899193567,20.280000686645508,0.1200000000000001,-1.7899999999999998
2019-10-09,-0.06834249899193567,18.639999389648438,0.1200000000000001,-1.7899999999999998
2019-10-10,-0.06834249899193567,17.56999969482422,0.1399999999999999,-1.7899999999999998
2019-10-11,-0.06834249899193567,15.579999923706055,0.13000000000000012,-1.7899999999999998
2019-10-14,-0.06834249899193567,14.569999694824219,0.13000000000000012,-1.7899999999999998
2019-10-15,-0.06834249899193567,13.539999961853027,0.15999999999999992,-1.7899999999999998
2019-10-16,-0.06834249899193567,13.680000305175781,0.16999999999999993,-1.7899999999999998
2019-10-17,-0.06834249899193567,13.789999961853027,0.15999999999999992,-1.7899999999999998
2019-10-18,-0.06834249899193567,14.25,0.17999999999999994,-1.7899999999999998
2019-10-21,-0.06834249899193567,14.0,0.17999999999999994,-1.7899999999999998
2019-10-22,-0.06834249899193567,14.460000038146973,0.17999999999999994,-1.7899999999999998
2019-10-23,-0.06834249899193567,14.010000228881836,0.18999999999999995,-1.7899999999999998
2019-10-24,-0.06834249899193567,13.710000038146973,0.18999999999999995,-1.7899999999999998
2019-10-25,-0.06834249899193567,12.649999618530273,0.17000000000000015,-1.7899999999999998
2019-10-28,-0.06834249899193567,13.109999656677246,0.2100000000000002,-1.7899999999999998
2019-10-29,-0.06834249899193567,13.199999809265137,0.20000000000000018,-1.7899999999999998
2019-10-30,-0.06834249899193567,12.329999923706055,0.16999999999999993,-1.7899999999999998
2019-10-31,-0.06834249899193567,13.220000267028809,0.16999999999999993,-1.7899999999999998
2019-11-01,-0.06834249899193567,12.300000190734863,0.16999999999999993,-1.9000000000000001
2019-11-04,-0.06834249899193567,12.829999923706055,0.18999999999999995,-1.9000000000000001
2019-11-05,-0.06834249899193567,13.100000381469727,0.2300000000000002,-1.9000000000000001
2019-11-06,-0.06834249899193567,12.619999885559082,0.19999999999999996,-1.9000000000000001
2019-11-07,-0.06834249899193567,12.729999542236328,0.24,-1.9000000000000001
2019-11-08,-0.06834249899193567,12.069999694824219,0.26,-1.9000000000000001
2019-11-11,-0.06834249899193567,12.6899995803833,0.26,-1.9000000000000001
2019-11-12,-0.06834249899193567,12.680000305175781,0.26,-1.9000000000000001
2019-11-13,-0.06834249899193567,13.0,0.25,-1.9000000000000001
2019-11-14,-0.06834249899193567,13.050000190734863,0.24,-1.9000000000000001
2019-11-15,-0.06834249899193567,12.050000190734863,0.22999999999999998,-1.9000000000000001
2019-11-18,-0.06834249899193567,12.460000038146973,0.20999999999999996,-1.9000000000000001
2019-11-19,-0.06834249899193567,12.859999656677246,0.18999999999999995,-1.9000000000000001
2019-11-20,-0.06834249899193567,12.779999732971191,0.16999999999999993,-1.9000000000000001
2019-11-21,-0.06834249899193567,13.130000114440918,0.16999999999999993,-1.9000000000000001
2019-11-22,-0.06834249899193567,12.34000015258789,0.15999999999999992,-1.9000000000000001
2019-11-25,-0.06834249899193567,11.869999885559082,0.1499999999999999,-1.9000000000000001
2019-11-26,-0.06834249899193567,11.539999961853027,0.15999999999999992,-1.9000000000000001
2019-11-27,-0.06834249899193567,11.75,0.14000000000000012,-1.9000000000000001
2019-11-28,-0.06834249899193567,11.75,0.14000000000000012,-1.9000000000000001
2019-11-29,-0.06834249899193567,12.619999885559082,0.16999999999999993,-1.9000000000000001
2019-12-02,-0.06834249899193567,14.90999984741211,0.21999999999999997,-1.9000000000000001
2019-12-03,-0.06834249899193567,15.960000038146973,0.18999999999999995,-1.9000000000000001
2019-12-04,-0.06834249899193567,14.800000190734863,0.18999999999999995,-1.9000000000000001
2019-12-05,-0.06834249899193567,14.520000457763672,0.21999999999999997,-1.9000000000000001
2019-12-06,-0.06834249899193567,13.619999885559082,0.22999999999999998,-1.9000000000000001
2019-12-09,-0.06834249899193567,15.859999656677246,0.20000000000000018,-1.9000000000000001
2019-12-10,-0.06834249899193567,15.680000305175781,0.20000000000000018,-1.9000000000000001
2019-12-11,-0.06834249899193567,14.989999771118164,0.17999999999999994,-1.9000000000000001
2019-12-12,-0.06834249899193567,13.9399995803833,0.24,-1.9000000000000001
2019-12-13,-0.06834249899193567,12.630000114440918,0.20999999999999996,-1.9000000000000001
2019-12-16,-0.06834249899193567,12.140000343322754,0.24,-1.9000000000000001
2019-12-17,-0.06834249899193567,12.289999961853027,0.26,-1.9000000000000001
2019-12-18,-0.06834249899193567,12.579999923706055,0.29000000000000004,-1.9000000000000001
2019-12-19,-0.06834249899193567,12.5,0.2999999999999998,-1.9000000000000001
2019-12-20,-0.06834249899193567,12.510000228881836,0.29000000000000004,-1.9000000000000001
2019-12-23,-0.06834249899193567,12.609999656677246,0.29000000000000004,-1.9000000000000001
2019-12-24,-0.06834249899193567,12.670000076293945,0.2799999999999998,-1.9000000000000001
2019-12-25,-0.06834249899193567,12.670000076293945,0.2799999999999998,-1.9000000000000001
2019-12-26,-0.06834249899193567,12.649999618530273,0.26,-1.9000000000000001
2019-12-27,-0.06834249899193567,13.430000305175781,0.2899999999999998,-1.9000000000000001
2019-12-30,-0.06834249899193567,14.819999694824219,0.31999999999999984,-1.9000000000000001
2019-12-31,-0.06834249899193567,13.779999732971191,0.33999999999999986,-1.9000000000000001
2020-01-01,-0.06834249899193567,13.779999732971191,0.33999999999999986,-1.9000000000000001
2020-01-02,-0.06834249899193567,12.470000267028809,0.2999999999999998,-1.9000000000000001
2020-01-03,-0.06834249899193567,14.020000457763672,0.27,-1.9000000000000001
2020-01-06,-0.06834249899193567,13.850000381469727,0.27,-1.9000000000000001
2020-01-07,-0.06834249899193567,13.789999961853027,0.29000000000000004,-1.9000000000000001
2020-01-08,-0.06834249899193567,13.449999809265137,0.29000000000000004,-1.9000000000000001
2020-01-09,-0.06834249899193567,12.539999961853027,0.27,-1.9000000000000001
2020-01-10,-0.06834249899193567,12.5600004196167,0.27,-1.9000000000000001
2020-01-13,-0.06834249899193567,12.319999694824219,0.27,-1.9000000000000001
2020-01-14,-0.06834249899193567,12.390000343322754,0.24,-1.9000000000000001
2020-01-15,-0.06834249899193567,12.420000076293945,0.22999999999999998,-1.9000000000000001
2020-01-16,-0.06834249899193567,12.319999694824219,0.22999999999999998,-1.9000000000000001
2020-01-17,-0.06834249899193567,12.100000381469727,0.26,-1.9000000000000001
2020-01-20,-0.06834249899193567,12.100000381469727,0.26,-1.9000000000000001
2020-01-21,-0.06834249899193567,12.850000381469727,0.25,-1.9000000000000001
2020-01-22,-0.06834249899193567,12.90999984741211,0.24,-1.9000000000000001
2020-01-23,-0.06834249899193567,12.979999542236328,0.22999999999999998,-1.9000000000000001
2020-01-24,-0.06834249899193567,14.5600004196167,0.20999999999999996,-1.9000000000000001
2020-01-27,-0.06834249899193567,18.229999542236328,0.17000000000000015,-1.9000000000000001
2020-01-28,-0.06834249899193567,16.280000686645508,0.19999999999999996,-1.9000000000000001
2020-01-29,-0.06834249899193567,16.389999389648438,0.18000000000000016,-1.9000000000000001
2020-01-30,-0.06834249899193567,15.489999771118164,0.16000000000000014,-1.9000000000000001
2020-01-31,-0.06834249899193567,18.84000015258789,0.17999999999999994,-1.9000000000000001
2020-02-03,-0.06834249899193567,17.969999313354492,0.17999999999999994,-1.9000000000000001
2020-02-04,-0.06834249899193567,16.049999237060547,0.20000000000000018,-1.9000000000000001
2020-02-05,-0.06834249899193567,15.149999618530273,0.21999999999999997,-1.9000000000000001
2020-02-06,-0.06834249899193567,14.960000038146973,0.20999999999999996,-1.9000000000000001
2020-02-07,-0.06834249899193567,15.470000267028809,0.18000000000000016,-1.9000000000000001
2020-02-10,-0.06834249899193567,15.039999961853027,0.18999999999999995,-1.9000000000000001
2020-02-11,-0.06834249899193567,15.180000305175781,0.18000000000000016,-1.9000000000000001
2020-02-12,-0.06834249899193567,13.739999771118164,0.18000000000000016,-1.9000000000000001
2020-02-13,-0.06834249899193567,14.149999618530273,0.17000000000000015,-1.9000000000000001
2020-02-14,-0.06834249899193567,13.680000305175781,0.17000000000000015,-1.9000000000000001
2020-02-17,-0.06834249899193567,13.680000305175781,0.17000000000000015,-1.9000000000000001
2020-02-18,-0.06834249899193567,14.829999923706055,0.14000000000000012,-1.9000000000000001
2020-02-19,-0.06834249899193567,14.380000114440918,0.14000000000000012,-1.9000000000000001
2020-02-20,-0.06834249899193567,15.5600004196167,0.13000000000000012,-1.9000000000000001
2020-02-21,-0.06834249899193567,17.079999923706055,0.11999999999999988,-1.9000000000000001
2020-02-24,-0.06834249899193567,25.030000686645508,0.11999999999999988,-1.9000000000000001
2020-02-25,-0.06834249899193567,27.850000381469727,0.13000000000000012,-1.9000000000000001
2020-02-26,-0.06834249899193567,27.559999465942383,0.17000000000000015,-1.9000000000000001
2020-02-27,-0.06834249899193567,39.15999984741211,0.18999999999999995,-1.9000000000000001
2020-02-28,-0.06834249899193567,40.11000061035156,0.2699999999999999,-1.9000000000000001
2020-03-02,-0.06834249899193567,33.41999816894531,0.2600000000000001,-1.9000000000000001
2020-03-03,-0.06834249899193567,36.81999969482422,0.31000000000000005,-1.9000000000000001
2020-03-04,-0.06834249899193567,31.989999771118164,0.35,-1.9000000000000001
2020-03-05,-0.06834249899193567,39.619998931884766,0.33000000000000007,-1.9000000000000001
2020-03-06,-0.06834249899193567,41.939998626708984,0.25,-1.9000000000000001
2020-03-09,-0.06834249899193567,54.459999084472656,0.16000000000000003,-1.9000000000000001
2020-03-10,-0.06834249899193567,47.29999923706055,0.26,-1.9000000000000001
2020-03-11,-0.06834249899193567,53.900001525878906,0.31999999999999995,-1.9000000000000001
2020-03-12,-0.06834249899193567,75.47000122070312,0.38,-1.9000000000000001
2020-03-13,-0.06834249899193567,57.83000183105469,0.44999999999999996,-1.9000000000000001
2020-03-16,-0.06834249899193567,82.69000244140625,0.37,-1.9000000000000001
2020-03-17,-0.06834249899193567,75.91000366210938,0.55,-1.9000000000000001
2020-03-18,-0.11326008298301671,76.44999694824219,0.6399999999999999,-1.9000000000000001
2020-03-19,-0.13025475756429228,72.0,0.6800000000000002,-1.9000000000000001
2020-03-20,-0.17488324900495034,66.04000091552734,0.55,-1.9000000000000001
2020-03-23,-0.20117429135380616,61.59000015258789,0.48,-1.9000000000000001
2020-03-24,-0.13742994870958913,61.66999816894531,0.45999999999999996,-1.9000000000000001
2020-03-25,-0.1285165691268988,63.95000076293945,0.54,-1.9000000000000001
2020-03-26,-0.0774071463434145,61.0,0.53,-1.9000000000000001
2020-03-27,-0.10330431276250096,65.54000091552734,0.47,-1.9000000000000001
2020-03-30,-0.07798797451854467,57.08000183105469,0.47,-1.9000000000000001
2020-03-31,-0.09072601841966921,53.540000915527344,0.47,-1.9000000000000001
2020-04-01,-0.1319781020326386,57.060001373291016,0.39,0.6199999999999997
2020-04-02,-0.12115013136058783,50.90999984741211,0.4,0.6199999999999997
2020-04-03,-0.13580411148730698,46.79999923706055,0.39,0.6199999999999997
2020-04-06,-0.08648763108796231,45.2400016784668,0.4,0.6199999999999997
2020-04-07,-0.08422510576334863,46.70000076293945,0.47,0.6199999999999997
2020-04-08,-0.052323561982311584,43.349998474121094,0.5,0.6199999999999997
2020-04-09,-0.028372453666713038,41.66999816894531,0.5,0.6199999999999997
2020-04-10,-0.028372453666713038,41.66999816894531,0.5,0.6199999999999997
2020-04-13,-0.03628249054732291,41.16999816894531,0.51,0.6199999999999997
2020-04-14,-0.011365562000679175,37.7599983215332,0.53,0.6199999999999997
2020-04-15,-0.03732608622699041,40.84000015258789,0.43,0.6199999999999997
2020-04-16,-0.04138453575972956,40.11000061035156,0.41,0.6199999999999997
2020-04-17,-0.0180442208614342,38.150001525878906,0.45,0.6199999999999997
2020-04-20,-0.04299567434118423,43.83000183105469,0.43,0.6199999999999997
2020-04-21,-0.07099620825103248,45.40999984741211,0.37999999999999995,0.6199999999999997
2020-04-22,-0.04513116092046443,41.97999954223633,0.41000000000000003,0.6199999999999997
2020-04-23,-0.04638774510892474,41.380001068115234,0.39,0.6199999999999997
2020-04-24,-0.037693839809691876,35.93000030517578,0.38,0.6199999999999997
2020-04-27,-0.02610171597913835,33.290000915527344,0.43000000000000005,0.6199999999999997
2020-04-28,-0.0349007499875279,33.56999969482422,0.42,0.6199999999999997
2020-04-29,-0.009965476583512767,31.229999542236328,0.43,0.6199999999999997
2020-04-30,-0.016009480049357094,34.150001525878906,0.44,0.6199999999999997
2020-05-01,-0.035495858262401314,37.189998626708984,0.44,-0.31999999999999984
2020-05-04,-0.03636364853142815,35.970001220703125,0.45,-0.31999999999999984
2020-05-05,-0.022027328513170463,33.61000061035156,0.47000000000000003,-0.31999999999999984
2020-05-06,-0.031036702737320954,34.119998931884766,0.5499999999999999,-0.31999999999999984
2020-05-07,-0.02630625602465886,31.440000534057617,0.5,-0.31999999999999984
2020-05-08,-0.014825762296862055,27.979999542236328,0.5299999999999999,-0.31999999999999984
2020-05-11,-0.009893843198845231,27.56999969482422,0.5599999999999999,-0.31999999999999984
2020-05-12,-0.036086053650874694,33.040000915527344,0.5199999999999999,-0.31999999999999984
2020-05-13,-0.05140653613878032,35.279998779296875,0.48,-0.31999999999999984
2020-05-14,-0.037692149962592514,32.61000061035156,0.47,-0.31999999999999984
2020-05-15,-0.02257511141313362,31.889999389648438,0.48,-0.31999999999999984
2020-05-18,0.016044722506191267,29.299999237060547,0.55,-0.31999999999999984
2020-05-19,0.013237718287886668,30.530000686645508,0.5299999999999999,-0.31999999999999984
2020-05-20,0.06240018601996544,27.989999771118164,0.52,-0.31999999999999984
2020-05-21,0.04047484180838001,29.530000686645508,0.51,-0.31999999999999984
2020-05-22,0.04183583200526231,28.15999984741211,0.49,-0.31999999999999984
2020-05-25,0.04183583200526231,28.15999984741211,0.49,-0.31999999999999984
2020-05-26,0.03437756336135478,28.010000228881836,0.51,-0.31999999999999984
2020-05-27,0.056967057222851114,27.6200008392334,0.49000000000000005,-0.31999999999999984
2020-05-28,0.0680184937085222,28.59000015258789,0.5299999999999999,-0.31999999999999984
2020-05-29,0.05634962039418112,27.510000228881836,0.49,-0.31999999999999984
2020-06-01,0.0929342310024579,28.229999542236328,0.52,-0.5899999999999999
2020-06-02,0.09908064459092691,26.84000015258789,0.51,-0.5899999999999999
2020-06-03,0.09751323717194982,25.65999984741211,0.5800000000000001,-0.5899999999999999
2020-06-04,0.08160020906378618,25.809999465942383,0.6299999999999999,-0.5899999999999999
2020-06-05,0.1178862708740529,24.520000457763672,0.6900000000000001,-0.5899999999999999
2020-06-08,0.12226908852853913,25.809999465942383,0.66,-0.5899999999999999
2020-06-09,0.11424371755945883,27.56999969482422,0.6399999999999999,-0.5899999999999999
2020-06-10,0.1372390846601057,27.56999969482422,0.58,-0.5899999999999999
2020-06-11,0.05995679477704274,40.790000915527344,0.47000000000000003,-0.5899999999999999
2020-06-12,0.07687550229640294,36.09000015258789,0.52,-0.5899999999999999
2020-06-15,0.07932850339308795,34.400001525878906,0.52,-0.5899999999999999
2020-06-16,0.08622913270641219,33.66999816894531,0.54,-0.5899999999999999
2020-06-17,0.08219799772763814,33.470001220703125,0.55,-0.5899999999999999
2020-06-18,0.08898216140249038,32.939998626708984,0.52,-0.5899999999999999
2020-06-19,0.0706068361952279,35.119998931884766,0.51,-0.5899999999999999
2020-06-22,0.06379961505239584,31.770000457763672,0.52,-0.5899999999999999
2020-06-23,0.06787197790596977,31.3700008392334,0.54,-0.5899999999999999
2020-06-24,0.04010855914240019,33.84000015258789,0.49999999999999994,-0.5899999999999999
2020-06-25,0.05150592361108619,32.220001220703125,0.51,-0.5899999999999999
2020-06-26,0.019283093642978866,34.72999954223633,0.47,-0.5899999999999999
2020-06-29,0.03069424579137281,31.780000686645508,0.48,-0.5899999999999999
2020-06-30,0.04458987095820022,30.43000030517578,0.5,-0.5899999999999999
2020-07-01,0.05516638372682836,28.6200008392334,0.5199999999999999,-0.56
2020-07-02,0.0582974487528094,27.68000030517578,0.52,-0.56
2020-07-03,0.0582974487528094,27.68000030517578,0.52,-0.56
2020-07-06,0.07399246970963791,27.940000534057617,0.5299999999999999,-0.56
2020-07-07,0.06298593088557358,29.43000030517578,0.49,-0.56
2020-07-08,0.07620117652515646,28.079999923706055,0.51,-0.56
2020-07-09,0.07032549003072108,29.260000228881836,0.45999999999999996,-0.56
2020-07-10,0.08980589573605768,27.290000915527344,0.49,-0.56
2020-07-13,0.07401644884292136,32.189998626708984,0.48,-0.56
2020-07-14,0.09020550408169625,29.520000457763672,0.49,-0.56
2020-07-15,0.10618127613138384,27.760000228881836,0.48,-0.56
2020-07-16,0.09744851147424716,28.0,0.45999999999999996,-0.56
2020-07-17,0.11387908891841136,25.68000030517578,0.5,-0.56
2020-07-20,0.1430732960829768,24.459999084472656,0.45999999999999996,-0.56
2020-07-21,0.13619619104108227,24.84000015258789,0.47,-0.56
2020-07-22,0.12740738503135574,24.31999969482422,0.45999999999999996,-0.56
2020-07-23,0.11878298400013865,26.079999923706055,0.42999999999999994,-0.56
2020-07-24,0.12910642212384293,25.84000015258789,0.44999999999999996,-0.56
2020-07-27,0.12664170050562218,24.739999771118164,0.47,-0.56
2020-07-28,0.11197502461401099,25.440000534057617,0.44999999999999996,-0.56
2020-07-29,0.11410096492857691,24.100000381469727,0.45999999999999996,-0.56
2020-07-30,0.1113636730528118,24.760000228881836,0.44000000000000006,-0.56
2020-07-31,0.10916473061596887,24.459999084472656,0.44000000000000006,-0.56
2020-08-03,0.11867306457080717,24.280000686645508,0.45000000000000007,-0.56
2020-08-04,0.11969118389484246,23.760000228881836,0.41000000000000003,-0.56
2020-08-05,0.13159906286907663,22.989999771118164,0.44000000000000006,-0.56
2020-08-06,0.1314924321316111,22.649999618530273,0.44000000000000006,-0.56
2020-08-07,0.13601619994729464,22.209999084472656,0.43999999999999995,-0.56
2020-08-10,0.13610607929527108,22.1299991607666,0.44999999999999996,-0.56
2020-08-11,0.12488991662216198,24.030000686645508,0.48,-0.56
2020-08-12,0.13592134859023886,22.280000686645508,0.5299999999999999,-0.56
2020-08-13,0.12751291393111863,22.1299991607666,0.5499999999999999,-0.56
2020-08-14,0.12788131611387987,22.049999237060547,0.57,-0.56
2020-08-17,0.12800395505704265,21.350000381469727,0.5499999999999999,-0.56
2020-08-18,0.13346012466282775,21.510000228881836,0.53,-0.56
2020-08-19,0.1183797648667353,22.540000915527344,0.54,-0.56
2020-08-20,0.11737283241673735,22.719999313354492,0.52,-0.56
2020-08-21,0.12257873563299126,22.540000915527344,0.48,-0.56
2020-08-24,0.1336950795854719,22.3700008392334,0.51,-0.56
2020-08-25,0.13367525176920725,22.030000686645508,0.5399999999999999,-0.56
2020-08-26,0.14222420444193107,23.270000457763672,0.5299999999999999,-0.56
2020-08-27,0.1469120350923101,24.469999313354492,0.58,-0.56
2020-08-28,0.15189195619855167,22.959999084472656,0.6,-0.56
2020-08-31,0.1473481333213975,26.40999984741211,0.58,-0.56
2020-09-01,0.15647083865930944,26.1200008392334,0.55,-0.96
2020-09-02,0.16476959844198036,26.56999969482422,0.52,-0.96
2020-09-03,0.12385576102684426,33.599998474121094,0.5,-0.96
2020-09-04,0.11500136197425315,30.75,0.58,-0.96
2020-09-07,0.11500136197425315,30.75,0.58,-0.96
2020-09-08,0.08858440780759413,31.459999084472656,0.5499999999999999,-0.96
2020-09-09,0.1118701839942624,28.809999465942383,0.57,-0.96
2020-09-10,0.09013944541915775,29.709999084472656,0.54,-0.96
2020-09-11,0.08230662070043238,26.8700008392334,0.54,-0.96
2020-09-14,0.09408316170347653,25.850000381469727,0.54,-0.96
2020-09-15,0.09473095060540282,25.59000015258789,0.54,-0.96
2020-09-16,0.09444550060394619,26.040000915527344,0.5499999999999999,-0.96
2020-09-17,0.0941133835825263,26.459999084472656,0.5599999999999999,-0.96
2020-09-18,0.08881949072556683,25.829999923706055,0.5599999999999999,-0.96
2020-09-21,0.07009888017469801,27.780000686645508,0.54,-0.96
2020-09-22,0.07905701353309014,26.860000610351562,0.55,-0.96
2020-09-23,0.04449230564975881,28.579999923706055,0.54,-0.96
2020-09-24,0.05057920947021466,28.510000228881836,0.53,-0.96
2020-09-25,0.06875575660401001,26.3799991607666,0.54,-0.96
2020-09-28,0.083431687113525,26.190000534057617,0.53,-0.96
2020-09-29,0.06832309378277501,26.270000457763672,0.55,-0.96
2020-09-30,0.07577886399874534,26.3700008392334,0.5599999999999999,-0.96
2020-10-01,0.07529805169431181,26.700000762939453,0.54,-0.9200000000000002
2020-10-02,0.06485545261006309,27.6299991607666,0.57,-0.9200000000000002
2020-10-05,0.08367057108776699,27.959999084472656,0.64,-0.9200000000000002
2020-10-06,0.06390428273829007,29.479999542236328,0.62,-0.9200000000000002
