timestamp,net_liq,itteration_return_pct,cumulative_return_pct,reward
2025-05-23 12:46:20,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:26,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:31,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:37,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:43,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:48,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:46:54,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:00,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:05,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:11,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:17,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:23,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:28,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:34,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:40,349897.99,0.0000,0.0574,0.0000
2025-05-23 12:47:45,349984.27,0.0247,0.0820,1.2329
2025-05-23 12:47:51,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:47:57,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:02,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:08,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:15,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:21,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:27,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:32,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:38,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:44,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:50,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:48:55,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:01,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:07,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:12,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:18,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:24,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:30,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:35,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:41,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:47,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:52,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:49:58,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:04,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:10,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:16,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:22,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:28,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:34,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:39,349984.27,0.0000,0.0820,0.0000
2025-05-23 12:50:45,350012.00,0.0079,0.0900,0.3962
2025-05-23 12:50:51,350012.00,0.0000,0.0900,0.0000
2025-05-23 12:50:56,350012.00,0.0000,0.0900,0.0000
