Date,Spread,ZScore
2022-06-08,-1.595030512245657,-1.5268674605231651
2022-06-09,-1.5237300603477166,-1.3627227786648466
2022-06-10,-1.289726997107337,-0.824011489366922
2022-06-13,-1.0060614844511093,-0.1709695507859074
2022-06-14,-1.016055062874372,-0.19397631592199216
2022-06-15,-0.9118764363227001,0.04585901550393329
2022-06-16,-0.8830979035230797,0.11211165465276501
2022-06-17,-0.7796807913663883,0.3501938620133122
2022-06-20,-0.7796807913663883,0.3501938620133122
2022-06-21,-1.091044468603343,-0.3666135407707994
2022-06-22,-1.0151176491703353,-0.19181824440739648
2022-06-23,-1.1291561708337525,-0.45435258128409334
2022-06-24,-1.0893847418834781,-0.36279259283636095
2022-06-27,-0.8345364313547634,0.2239076838146802
2022-06-28,-1.00494847086064,-0.1684072211393424
2022-06-29,-1.0096433735237724,-0.17921561412258388
2022-06-30,-1.116148121461464,-0.42440603720232584
2022-07-01,-1.1786815517322964,-0.5683676776139156
2022-07-04,-1.1786815517322964,-0.5683676776139156
2022-07-05,-0.9627917568919315,-0.07135593719389412
2022-07-06,-0.9636830091601638,-0.07340773793470708
2022-07-07,-1.140506676675514,-0.4804832034713667
2022-07-08,-0.8578602171348848,0.17021271702695645
2022-07-11,-0.7755941744930794,0.3596018869092316
2022-07-12,-0.7693469055321032,0.37398406750958235
2022-07-13,-0.727578125654901,0.4701422671009028
2022-07-14,-0.4759231130571493,1.0494910774006923
2022-07-15,-0.578237151267615,0.8139483170864077
2022-07-18,-0.6488034888022725,0.6514936801773298
2022-07-19,-0.7853072294228696,0.3372409302969941
2022-07-20,-0.7965415386060499,0.3113778108119913
2022-07-21,-0.9022086227228527,0.06811581956856941
2022-07-22,-1.0510351927172223,-0.2745059918437684
2022-07-25,-0.8067030949832912,0.28798433441277904
2022-07-26,-1.050559201660505,-0.27341018671922146
2022-07-27,-1.0435546243867293,-0.25728456510602754
2022-07-28,-1.2289860513164825,-0.6841764258124201
2022-07-29,-1.3081119948545705,-0.8663366012821343
2022-08-01,-0.9891083385704889,-0.13194078360424388
2022-08-02,-0.8435731476437098,0.20310376349147893
2022-08-03,-0.9545206005626738,-0.05231445445252543
2022-08-04,-0.9759457326835843,-0.10163842649120589
2022-08-05,-0.8962121225212201,0.08192069165085661
2022-08-08,-0.8042660439954261,0.2935948031886041
2022-08-09,-0.7650439658548578,0.38389010099991683
2022-08-10,-0.7283365923761096,0.46839615925251055
2022-08-11,-0.6864493360617843,0.5648271099493516
2022-08-12,-0.7361230066144202,0.4504706278716709
2022-08-15,-0.910931330140528,0.048034796294453876
2022-08-16,-0.8956441837847677,0.0832281745731728
2022-08-17,-0.9054013470111641,0.060765673831535985
2022-08-18,-0.9936883992488674,-0.14248479255415017
2022-08-19,-0.733331830141438,0.45689634835411463
2022-08-22,-0.7714266475465053,0.3691961793235431
2022-08-23,-0.6865062323764874,0.5646961258219406
2022-08-24,-0.5845883201258602,0.799326942832604
2022-08-25,-0.5861788224531637,0.7956653601699324
2022-08-26,-0.5875062671684361,0.7926093768672627
2022-08-29,-0.6144488480262282,0.7305833834040704
2022-08-30,-0.5579641846162531,0.8606198257898221
2022-08-31,-0.5877124935136067,0.7921346118844647
2022-09-01,-0.7283890272405671,0.4682754460744653
2022-09-02,-0.6820626447273384,0.5749259527243449
2022-09-05,-0.6820626447273384,0.5749259527243449
2022-09-06,-0.8267602397423701,0.24180968112758214
2022-09-07,-0.5053879333464124,0.9816584981722101
2022-09-08,-0.48046744146202514,1.0390293296778899
2022-09-09,-0.42264258387181997,1.1721511066090258
2022-09-12,-0.5450114517660722,0.8904390226713799
2022-09-13,-0.4734637439948699,1.0551529258399965
2022-09-14,-0.602395141189362,0.7583328831797934
2022-09-15,-0.4537454234434648,1.1005475533288054
2022-09-16,-0.6114583673801235,0.73746793295729
2022-09-19,-0.6649971830297261,0.6142132883099529
2022-09-20,-0.7275915954755305,0.4701112574878769
2022-09-21,-0.6617426574287748,0.6217057102392357
2022-09-22,-0.9723755511788994,-0.09341931578904936
2022-09-23,-0.9527974578845431,-0.04834751316156232
2022-09-26,-0.7358095963599567,0.4511921468121635
2022-09-27,-0.776215508942073,0.35817147878778444
2022-09-28,-0.7123470089403554,0.5052066564687944
2022-09-29,-0.6954728994126071,0.544053469726575
2022-09-30,-0.8399092814055962,0.21153855095800794
2022-10-03,-0.7224670353282221,0.4819087885364573
2022-10-04,-0.654939293965981,0.6373681064995749
2022-10-05,-0.6321112440571852,0.6899218125418412
2022-10-06,-0.6021171959993694,0.7589727560497534
2022-10-07,-0.4941158059132249,1.0076086811252642
2022-10-10,-0.5224765633480075,0.9423178255629895
2022-10-11,-0.49305535902456654,1.01004999408378
2022-10-12,-0.6277499441164736,0.6999622003963465
2022-10-13,-0.7382920949923317,0.44547705052065345
2022-10-14,-0.7331983750318471,0.4572035826832534
2022-10-17,-0.5917942187468554,0.7827378483014831
2022-10-18,-0.792072774635713,0.3216655975045754
2022-10-19,-0.7363319148678045,0.44998968872084444
2022-10-20,-0.840619291989043,0.20990399664266177
2022-10-21,-1.065822430001461,-0.3085485020239167
2022-10-24,-0.9857423662369058,-0.12419179403779977
2022-10-25,-1.0131533087568698,-0.18729602857780725
2022-10-26,-1.43697173825214,-1.1629916858055134
2022-10-27,-0.9113842405007233,0.04699212650757768
2022-10-28,-1.0578715344799292,-0.2902443092575276
2022-10-31,-1.1723213902733391,-0.5537256010006785
2022-11-01,-1.2352621487851394,-0.6986249741018348
2022-11-02,-1.1166453922261326,-0.4255508315099526
2022-11-03,-1.1069493230899212,-0.40322897882495373
2022-11-04,-1.0913001283313974,-0.36720210905625095
2022-11-07,-1.0781762205010637,-0.33698884086222053
2022-11-08,-1.2332121590939096,-0.6939055803711833
2022-11-09,-1.1414450058817494,-0.48264338261379797
2022-11-10,-1.0847434263240672,-0.3521075656643862
2022-11-11,-1.0296934565865428,-0.22537401028930398
2022-11-14,-1.0098000858882727,-0.1795763902541432
2022-11-15,-1.0978887562478548,-0.382370150834973
2022-11-16,-1.242968227441196,-0.7163655605315559
2022-11-17,-1.2361021403707753,-0.7005587648130805
2022-11-18,-0.9941819597918311,-0.1436210453568471
2022-11-21,-1.1079457230166412,-0.40552284575877356
2022-11-22,-1.0784509977468133,-0.33762142063394546
2022-11-23,-1.0185565863646104,-0.19973521038249342
2022-11-24,-1.0185565863646104,-0.19973521038249342
2022-11-25,-1.2235303614038742,-0.671616582765358
2022-11-28,-1.1440892479981102,-0.4887308374530422
2022-11-29,-1.0823045307462706,-0.34649285035688565
2022-11-30,-0.9543996798455652,-0.05203607623595684
2022-12-01,-1.1235967623651106,-0.4415539620591845
2022-12-02,-1.016371274414297,-0.19470428385542402
2022-12-05,-1.0029425505073561,-0.1637892818492211
2022-12-06,-1.027710065669737,-0.2208079372508644
2022-12-07,-1.1186152614076263,-0.43008577541972803
2022-12-08,-1.0715528121831142,-0.3217407292131699
2022-12-09,-1.059254073408269,-0.2934271279705689
2022-12-12,-1.0560080994968217,-0.28595439335483924
2022-12-13,-1.118315242792761,-0.42939508610741983
2022-12-14,-1.0905851477021002,-0.36555611292569573
2022-12-15,-0.9321851889018689,-0.0008948779471018906
2022-12-16,-0.6650022606118,0.6142015989297043
2022-12-19,-0.5300735484569401,0.9248283893729764
2022-12-20,-0.6377198257151093,0.6770099890202438
2022-12-21,-0.5858374039446517,0.7964513584486033
2022-12-22,-0.7295799564382293,0.4655337426341301
2022-12-23,-0.6705196018124724,0.6014998250701992
2022-12-26,-0.6705196018124724,0.6014998250701992
2022-12-27,-0.6845793240749458,0.5691321671331436
2022-12-28,-0.7649705750041988,0.38405905810344215
2022-12-29,-0.7392209313613449,0.4433387253595683
2022-12-30,-0.7361501151330145,0.45040821986384105
2023-01-02,-0.7361501151330145,0.45040821986384105
2023-01-03,-0.6689841936983214,0.6050345723223028
2023-01-04,-0.6046666810627244,0.7531034466206077
2023-01-05,-0.6381011022071732,0.6761322314910283
2023-01-06,-0.4052067080688033,1.2122911928276097
2023-01-09,-0.45452537332970167,1.0987519879076346
2023-01-10,-0.42031869674146094,1.1775010546603148
2023-01-11,-0.5432884166241365,0.8944057163973689
2023-01-12,-0.49801485160509174,0.998632474136301
2023-01-13,-0.6113975534103133,0.7376079361334454
2023-01-16,-0.6113975534103133,0.7376079361334454
2023-01-17,-0.4106827343525481,1.1996845323049008
2023-01-18,-0.6173357914545932,0.7239371925598632
2023-01-19,-0.4452365717655056,1.120136247572391
2023-01-20,-0.11663226813236349,1.8766342422042392
2023-01-23,0.0178475389248689,2.186227583595321
2023-01-24,0.13665890973150852,2.4597497583232197
2023-01-25,0.1713335178369988,2.5395760758924917
2023-01-26,0.2685783918982452,2.7634488353244224
2023-01-27,-0.055904015066161605,2.016440085140995
2023-01-30,-0.35036061149094166,1.338555400617347
2023-01-31,-0.357009411202597,1.3232488340478739
2023-02-01,-0.4091142404022463,1.2032954482754967
2023-02-02,-0.451607361239283,1.105469703623183
2023-02-03,-1.0272951036553053,-0.21985263043261738
2023-02-06,-0.8716196150173943,0.1385364523208168
2023-02-07,-1.1071107864535747,-0.4036006924923035
2023-02-08,-0.7625614247341446,0.38960529510616115
2023-02-09,-0.8807285689729838,0.11756622970227673
2023-02-10,-1.0338198147055806,-0.2348735256872214
2023-02-13,-0.9348554871460806,-0.007042318027711272
2023-02-14,-1.0552526837572458,-0.2842153093386405
2023-02-15,-1.1963536534831292,-0.6090515925463268
2023-02-16,-1.0668653299634485,-0.310949419239919
2023-02-17,-1.080507802073825,-0.3423565027114814
2023-02-20,-1.080507802073825,-0.3423565027114814
2023-02-21,-1.0248057478987675,-0.21412174797939038
2023-02-22,-1.1323312544644466,-0.4616621154954591
2023-02-23,-1.0918389639347197,-0.36844259205918994
2023-02-24,-1.0274159393956808,-0.22013081301958662
2023-02-27,-1.02781748721101,-0.2210552382741763
2023-02-28,-1.0205111542686751,-0.204234928382071
2023-03-01,-1.114288676820479,-0.42012530768514794
2023-03-02,-0.9779696888064677,-0.106297886915965
2023-03-03,-0.9413318535712136,-0.021951916468588326
2023-03-06,-0.8824042043441978,0.11370865758881855
2023-03-07,-1.0040008167946297,-0.16622557472566107
2023-03-08,-0.9198642691659273,0.027469787302886798
2023-03-09,-0.952581972627371,-0.04785143272950141
2023-03-10,-0.8891407539601204,0.09820007715077031
2023-03-13,-0.7266620093956817,0.4722513085994059
2023-03-14,-1.035382308778793,-0.23847062901161656
2023-03-15,-0.9060621132339577,0.05924448766039614
2023-03-16,-0.65639627613578,0.6340139079164127
2023-03-17,-0.5849947304508163,0.7983913233278447
2023-03-20,-0.7088011239502947,0.5133698328317272
2023-03-21,-0.5515292406442995,0.875434063328798
2023-03-22,-0.5995263535307629,0.7649372766303968
2023-03-23,-0.8197962701630246,0.25784181753968954
2023-03-24,-0.8574002089333561,0.17127172714375385
2023-03-27,-0.835608795434652,0.22143893563645592
2023-03-28,-1.084340076407159,-0.351178991692888
2023-03-29,-0.9102213846049949,0.04966920085942933
2023-03-30,-0.9828583197892158,-0.11755227249173271
2023-03-31,-1.1818163531348347,-0.5755844758979602
2023-04-03,-0.9119444847947591,0.04570235738326589
2023-04-04,-1.0662635981683621,-0.30956413946343353
2023-04-05,-0.9831668900936137,-0.11826264911765956
2023-04-06,-1.0383864611848708,-0.24538665307350307
2023-04-07,-1.0383864611848708,-0.24538665307350307
2023-04-10,-0.9808411358137903,-0.11290840259915659
2023-04-11,-0.7068303749621805,0.5179068021925899
2023-04-12,-0.88599553697874,0.10544085371026608
2023-04-13,-0.7458579463913537,0.42805928895222145
2023-04-14,-0.9352018757004004,-0.007839758121493158
2023-04-17,-1.0340016144403705,-0.235292056830218
2023-04-18,-0.8442291588931568,0.20159352400533828
2023-04-19,-0.6207994312246115,0.7159633574299642
2023-04-20,-0.8652447777927392,0.15321231481937964
2023-04-21,-0.9763947028290971,-0.10267202529370117
2023-04-24,-0.675702359069291,0.589568315263121
2023-04-25,-0.6957982018849407,0.5433045730589166
2023-04-26,-0.7137623535844995,0.5019483139176778
2023-04-27,-0.7281896155311927,0.46873452271034616
2023-04-28,-0.6251725583353362,0.7058957415985329
2023-05-01,-0.9914794980064698,-0.13739955982366492
2023-05-02,-0.8158912896420247,0.26683168742438473
2023-05-03,-0.7673950690400346,0.3784774973757583
2023-05-04,-0.9464352625886363,-0.03370075434070731
2023-05-05,-0.834329094136919,0.22438500619840326
2023-05-08,-1.039247281291651,-0.2473683942659281
2023-05-09,-0.9139404101041038,0.04110742823212525
2023-05-10,-1.035187844555736,-0.2380229422554065
2023-05-11,-1.301655084993996,-0.8514717948659151
2023-05-12,-1.23517504105547,-0.6984244386186313
2023-05-15,-1.1813904862453342,-0.5746040643685758
2023-05-16,-1.0939423957620562,-0.3732850178632091
2023-05-17,-1.0528308265105721,-0.27863981890794104
2023-05-18,-1.03090353966887,-0.22815980893830898
2023-05-19,-1.2289801589756735,-0.6841628607313897
2023-05-22,-0.9325441543370516,-0.0017212719682863531
2023-05-23,-0.9872904587681859,-0.12775574278244367
2023-05-24,-0.9541394316068761,-0.05143694448844765
2023-05-25,-0.8608376850392858,0.16335812482029224
2023-05-26,-0.9264101512749221,0.01240015299256004
2023-05-29,-0.9264101512749221,0.01240015299256004
2023-05-30,-0.7639699972308449,0.38636254308719487
2023-05-31,-1.220543948437495,-0.6647413976407873
2023-06-01,-1.0831450569702952,-0.3484278718884963
2023-06-02,-1.186002645417048,-0.5852219690209133
2023-06-05,-1.145031410958822,-0.49089984249197377
2023-06-06,-1.183104047402793,-0.5785489475151576
2023-06-07,-1.2750993928487446,-0.7903364791325843
2023-06-08,-1.1804878135404664,-0.572525972014059
2023-06-09,-1.0722609556170966,-0.32337098506130224
2023-06-12,-1.022315167167406,-0.20838804544441936
2023-06-13,-1.1344548500788108,-0.4665509614597803
2023-06-14,-1.0227361715472654,-0.20935726272360144
2023-06-15,-1.0525357128936577,-0.27796042166050394
2023-06-16,-1.199933308972291,-0.6172925138278906
2023-06-19,-1.199933308972291,-0.6172925138278906
2023-06-20,-0.974960543795035,-0.09937036910339653
2023-06-21,-0.9791063584785746,-0.10891467652584091
2023-06-22,-1.0055081940952277,-0.16969579070411353
2023-06-23,-1.0339860755309331,-0.23525628385433733
2023-06-26,-0.9083782634335478,0.05391235122187831
2023-06-27,-0.9779096670358598,-0.10615970750505307
2023-06-28,-0.7848137339277912,0.33837703334938574
2023-06-29,-0.7597682735754603,0.3960355616208909
2023-06-30,-0.4098398882745471,1.2016248944996177
2023-07-03,-1.019769944927404,-0.20252854969477305
2023-07-04,-1.019769944927404,-0.20252854969477305
2023-07-05,-0.8266970075391669,0.24195525145149616
2023-07-06,-0.8634598112424356,0.15732158423813047
2023-07-07,-1.0139087669848266,-0.18903521040883844
2023-07-10,-1.2103872545698522,-0.6413591154916792
2023-07-11,-1.0707593405615512,-0.31991403466330237
2023-07-12,-0.9763548023571644,-0.1025801682283243
2023-07-13,-1.4529168388267522,-1.1996997765868316
2023-07-14,-1.475179566859424,-1.2509520241245047
2023-07-17,-1.3350294418794846,-0.9283047327698156
2023-07-18,-1.4121439862467327,-1.1058343558629447
2023-07-19,-0.9599811529848807,-0.06488549174969174
2023-07-20,-1.3384185959197623,-0.9361070902149904
2023-07-21,-1.3897011955330072,-1.0541675761489762
2023-07-24,-1.3511147922707067,-0.9653357003480592
2023-07-25,-1.131695664562855,-0.4601988891145319
2023-07-26,-1.4195297749646443,-1.1228375852549506
2023-07-27,-1.3417177544064884,-0.9437022639591763
2023-07-28,-1.4260144780067776,-1.137766375879171
2023-07-31,-1.4677736568428088,-1.2339024723868983
2023-08-01,-1.5011962508172587,-1.3108464595395846
2023-08-02,-1.5364698663212266,-1.3920517849024483
2023-08-03,-1.4777212499440964,-1.2568033721905085
2023-08-04,-1.3635005086794507,-0.993849537573253
2023-08-07,-1.4312284765097445,-1.1497698078729024
2023-08-08,-1.3995434267554288,-1.0768259165910943
2023-08-09,-1.3254369750088983,-0.9062213885441345
2023-08-10,-1.296027154307808,-0.8385154268848629
2023-08-11,-1.2046189890903634,-0.6280796750842004
2023-08-14,-1.3388385054205116,-0.9370737869129082
2023-08-15,-1.3271203473108812,-0.9100967722703639
2023-08-16,-1.3916516081499424,-1.0586577280340939
2023-08-17,-1.279310219277562,-0.8000304536603783
2023-08-18,-1.1354416684847877,-0.4688227702490552
2023-08-21,-1.237737917758409,-0.7043245776759288
2023-08-22,-1.1979162325330606,-0.6126488915002886
2023-08-23,-1.015002834347996,-0.19155392290614592
2023-08-24,-1.1778283551233812,-0.5664034868941508
2023-08-25,-1.0100570785753291,-0.1801680272176391
2023-08-28,-1.0556935067558868,-0.2852301521473696
2023-08-29,-0.9661525307492695,-0.07909295906298607
2023-08-30,-0.855088876124313,0.17659277320321148
2023-08-31,-0.7297164493963066,0.465219514707334
2023-09-01,-0.7624337093100735,0.3898993157903856
2023-09-04,-0.7624337093100735,0.3898993157903856
2023-09-05,-0.9630122838137538,-0.07186362431873208
2023-09-06,-0.9745888488236858,-0.09851466971866062
2023-09-07,-0.9558731565512915,-0.05542824779516783
2023-09-08,-1.0909846557838137,-0.3664758423976287
2023-09-11,-1.0985292060283598,-0.3838445654097601
2023-09-12,-1.1660102973307573,-0.5391964877108888
2023-09-13,-1.125460282324866,-0.44584407359127587
2023-09-14,-1.0453646371625211,-0.2614514948145113
2023-09-15,-1.0256270751190755,-0.21601257043128727
2023-09-18,-1.1862512589986807,-0.5857943159861353
2023-09-19,-1.144056139602469,-0.4886546167991097
2023-09-20,-1.0242115154024702,-0.21275373275005893
2023-09-21,-0.9084157456720732,0.05382606130429272
2023-09-22,-0.8260994735195482,0.24333086729878742
2023-09-25,-0.7784099011062722,0.3531196482021881
2023-09-26,-0.9220470492326456,0.02244468956394113
2023-09-27,-0.9097724569477919,0.05070270184725582
2023-09-28,-1.0340894493213568,-0.2354942663283597
2023-09-29,-0.8445898188936951,0.2007632288322848
2023-10-02,-0.8809209284145538,0.11712338847899595
2023-10-03,-0.9859833929124022,-0.1247466747701878
2023-10-04,-0.8660236102403474,0.15141932191497892
2023-10-05,-0.9731514307546831,-0.09520551072522854
2023-10-06,-0.7793114789320725,0.3510440764288374
2023-10-09,-0.8607207244656365,0.16362738617334946
2023-10-10,-0.7959631810306007,0.3127092795151399
2023-10-11,-0.8208678630419968,0.2553748447854031
2023-10-12,-0.6295753657059322,0.6957597972125926
2023-10-13,-0.7065845057059335,0.5184728312957879
2023-10-16,-0.5616813429658976,0.8520623516297318
2023-10-17,-0.689809416054544,0.5570916854639707
2023-10-18,-0.615437768583007,0.7283067351381104
2023-10-19,-0.702076056336125,0.5288519799236372
2023-10-20,-0.7615919156228301,0.39183725521860535
2023-10-23,-0.5153975202732965,0.9586148789817117
2023-10-24,-0.637264125910491,0.6780590805401551
2023-10-25,-0.7015081826475296,0.5301593130957136
2023-10-26,-0.5554146995528981,0.8664891352189678
2023-10-27,-0.48420766057938636,1.0304187660593247
2023-10-30,-0.45651718584028345,1.0941665270561542
2023-10-31,-0.5208581377433887,0.9460436919342401
2023-11-01,-0.6535458926509392,0.6405759321089538
2023-11-02,-0.6979353192346593,0.538384597965833
2023-11-03,-0.5413058179065331,0.898969965670565
2023-11-06,-0.6270485701992357,0.7015768717686055
2023-11-07,-0.40820571784487925,1.205387007896375
2023-11-08,-0.4303129598314115,1.1544927133154874
2023-11-09,-0.3780985284890903,1.274698420193285
2023-11-10,-0.39107517935408964,1.2448241603376708
2023-11-13,-0.30442518536995067,1.4443058651087815
2023-11-14,-0.06705328958486234,1.990772728622094
2023-11-15,-0.13080957058355125,1.843995896464293
2023-11-16,-0.15314331023853356,1.7925801691752001
2023-11-17,-0.26983766243461105,1.5239316991303555
2023-11-20,-0.2431832730216854,1.5852942312581328
2023-11-21,-0.2731349763313631,1.5163407719179431
2023-11-22,-0.4138269839198756,1.1924459828823684
2023-11-23,-0.4138269839198756,1.1924459828823684
2023-11-24,-0.38865290840800526,1.2504006031684793
2023-11-27,-0.2752739608305603,1.511416498357613
2023-11-28,-0.5052738471939051,0.9819211421626655
2023-11-29,-0.4843277665377457,1.0301422635435706
2023-11-30,-0.4698230143443709,1.0635344492989043
2023-12-01,-0.3907832336814465,1.2454962644868075
2023-12-04,-0.4541061909802693,1.0997170105906142
2023-12-05,-0.43834783762676466,1.135995180349265
2023-12-06,-0.41483767785234704,1.1901192089337387
2023-12-07,-0.40198364226978356,1.2197111894209807
2023-12-08,-0.24546668255337067,1.5800374689073524
2023-12-11,-0.46054091987974743,1.0849032681817827
2023-12-12,-0.7384360539176384,0.44514563478111563
