Date,PriceA,PriceB,BetaDyn,SpreadDyn,ZScoreDyn
2021-11-29,35.173091888427734,32.725101470947266,1.2653201277944277,-6.234637686876873,
2021-11-30,34.02033615112305,31.88064384460449,1.2653201277944277,-6.318884192500541,
2021-12-01,32.81044006347656,30.571258544921875,1.2653201277944277,-5.871988705420478,
2021-12-02,33.6583251953125,31.225950241088867,1.2653201277944277,-5.852498154244508,
2021-12-03,34.33473205566406,31.823711395263672,1.2653201277944277,-5.93245051388395,
2021-12-06,34.79201126098633,32.18426513671875,1.2653201277944277,-5.931387214776386,
2021-12-07,34.75390625,32.21273422241211,1.2653201277944277,-6.005514732910427,
2021-12-08,35.011131286621094,32.52584457397461,1.2653201277944277,-6.144474526342151,
2021-12-09,34.81106948852539,32.40249252319336,1.2653201277944277,-6.188456491779618,
2021-12-10,35.077823638916016,32.48789596557617,1.2653201277944277,-6.029765036018901,
2021-12-13,34.59195709228516,32.070411682128906,1.2653201277944277,-5.987380315766089,
2021-12-14,34.277565002441406,31.75729179382324,1.2653201277944277,-5.905575508523945,
2021-12-15,34.5347900390625,32.00398635864258,1.2653201277944277,-5.960498070186247,
2021-12-16,35.25883102416992,32.563804626464844,1.2653201277944277,-5.944806407261353,
2021-12-17,35.21119689941406,32.46891784667969,1.2653201277944277,-5.872378379693451,
2021-12-20,34.66817092895508,32.089378356933594,1.2653201277944277,-5.935165394483882,
2021-12-21,35.15404510498047,32.45941925048828,1.2653201277944277,-5.917511409180271,
2021-12-22,35.077823638916016,32.383522033691406,1.2653201277944277,-5.897698599188061,
2021-12-23,35.516056060791016,32.74407196044922,1.2653201277944277,-5.915677256714524,
2021-12-24,35.516056060791016,32.74407196044922,1.2653201277944277,-5.915677256714524,
2021-12-27,35.55416488647461,32.848445892333984,1.2653201277944277,-6.00963486786177,
2021-12-28,35.716121673583984,32.99077224731445,1.2653201277944277,-6.027766482424795,
2021-12-29,35.33504867553711,32.620731353759766,1.2653201277944277,-5.94061928974989,
2021-12-30,35.75422668457031,32.971797943115234,1.2653201277944277,-5.965652902424303,
2021-12-31,35.15404510498047,32.516357421875,1.2653201277944277,-5.9895564234756975,
2022-01-03,35.8590202331543,33.19951248168945,1.2653201277944277,-6.148991142889699,
2022-01-04,36.17340469360352,33.33234786987305,1.2653201277944277,-6.0026859727925626,
2022-01-05,35.830448150634766,32.98127746582031,1.2653201277944277,-5.901426067240472,
2022-01-06,36.61164474487305,33.66443634033203,1.2653201277944277,-5.984644147403252,
2022-01-07,37.17372894287109,34.157833099365234,1.2653201277944277,-6.046864799598467,
2022-01-10,37.18325424194336,34.12936782836914,1.2653201277944277,-6.001321820191713,
2022-01-11,37.10703659057617,34.02499008178711,1.2653201277944277,-5.945468207914828,
2022-01-12,37.43095016479492,34.3665771484375,1.2653201277944277,-6.053771624523073,
2022-01-13,38.174049377441406,34.95484161376953,1.2653201277944277,-6.055015280327439,
2022-01-14,39.07909393310547,35.77083969116211,1.2653201277944277,-6.182469516229759,
