Date,PriceA,PriceB,BetaDyn,SpreadDyn,ZScoreDyn,RollingMean,RollingStd,ZScore,Signal
2021-11-24,310.489990234375,80.47000122070312,2.774585490066516,87.21909246177728,,,,,0
2021-11-26,297.6499938964844,78.37999725341797,2.774585490066516,80.1779908056975,,,,,0
2021-11-29,304.739990234375,80.48999786376953,2.774585490066516,81.4136100660752,,,,,0
2021-11-30,297.489990234375,78.25,2.774585490066516,80.37867563667012,,,,,0
2021-12-01,302.8800048828125,76.80999755859375,2.774585490066516,89.76410016469376,,,,,0
2021-12-02,318.2200012207031,81.94000244140625,2.774585490066516,90.87045939076243,,,,,0
2021-12-03,309.0199890136719,78.66000366210938,2.774585490066516,90.7710842042042,,,,,0
2021-12-06,318.8800048828125,81.98999786376953,2.774585490066516,91.39174647941292,,,,,0
2021-12-07,325.0799865722656,83.79000091552734,2.774585490066516,92.5974658193834,,,,,0
2021-12-08,318.3599853515625,83.9000015258789,2.774585490066516,85.57225850130035,,,,,0
2021-12-09,317.8299865722656,81.48999786376953,2.774585490066516,91.72902091389932,,,,,0
2021-12-10,322.7099914550781,82.30000305175781,2.774585490066516,94.36159715524091,,,,,0
2021-12-13,310.1700134277344,79.45999908447266,2.774585490066516,89.70145292725792,,,,,0
2021-12-14,310.2099914550781,77.33000183105469,2.774585490066516,95.65129042781668,,,,,0
2021-12-15,311.25,75.91000366210938,2.774585490066516,100.63120528821526,,,,,0
2021-12-16,299.9200134277344,73.81999969482422,2.774585490066516,95.10011339776044,,,,,0
2021-12-17,296.2099914550781,71.86000061035156,2.774585490066516,96.8282764454257,,,,,0
2021-12-20,288.1099853515625,70.04000091552734,2.774585490066516,93.77801508709484,,,,,0
2021-12-21,300.4599914550781,73.23999786376953,2.774585490066516,97.24935608976055,,,,,0
2021-12-22,302.6499938964844,75.69999694824219,2.774585490066516,92.61388076581208,,90.89003460141305,5.608789568413841,0.3073472704533175,0
2021-12-23,302.7300109863281,76.20999908447266,2.774585490066516,91.27885332856783,,91.09302264475257,5.542007848801954,0.03353129206690687,0
2021-12-27,309.0899963378906,79.5999984741211,2.774585490066516,88.23299556227744,,91.49577288258158,4.9702316408527665,-0.6564638342981391,0
2021-12-28,311.4200134277344,79.23999786376953,2.774585490066516,91.56186512201772,,92.00318563537868,4.368342187064684,-0.10102700165471924,0
2021-12-29,316.6600036621094,79.97000122070312,2.774585490066516,94.77639863454492,,92.72307178527242,3.4394201779934717,0.596997965648497,0
2021-12-30,314.0,78.22000122070312,2.774585490066516,96.97191958005196,,93.08346275604035,3.4903036630867286,1.1140740747390352,0
2021-12-31,317.6499938964844,78.9800033569336,2.774585490066516,98.5132225769317,,93.4656009153488,3.649992717457892,1.3829128034804432,0
2022-01-03,311.95001220703125,77.94000244140625,2.774585490066516,95.69881233735666,,93.71198732200644,3.6247626247757516,0.5481255522140948,0
2022-01-04,318.1000061035156,79.2300033569336,2.774585490066516,98.26958841144634,,94.0558794186081,3.71810755679606,1.133294001981277,0
2022-01-05,303.8800048828125,73.58000183105469,2.774585490066516,99.72599944330048,,94.41230609980394,3.907783350408201,1.3597717342599043,0
2022-01-06,303.0299987792969,75.13999938964844,2.774585490066516,94.54764674917146,,94.86107551219752,3.3085904090188896,-0.09473181152060324,0
2022-01-07,283.0799865722656,69.91000366210938,2.774585490066516,89.10870480087996,,94.73005970654654,3.486253752921908,-1.6124342357337569,0
2022-01-10,284.07000732421875,70.16000366210938,2.774585490066516,89.40507918031645,,94.48223380780031,3.684366965527296,-1.3780263136077804,0
2022-01-11,289.4599914550781,71.38999938964844,2.774585490066516,91.38233501270216,,94.56627791207254,3.587469987254178,-0.8875176407558867,0
2022-01-12,282.510009765625,69.91000366210938,2.774585490066516,88.53872799423934,,94.21064979039366,3.819296958683788,-1.4850695972352432,0
2022-01-13,285.3099975585937,70.51000213623047,2.774585490066516,89.67396872684961,,93.66278796232538,3.63106803508018,-1.0985250612049449,0
2022-01-14,283.7200012207031,68.23999786376953,2.774585490066516,94.38229330571816,,93.62689695772328,3.619642804998967,0.20869361666063752,0
2022-01-18,269.7099914550781,64.80000305175781,2.774585490066516,89.91684323140495,,93.28132529702222,3.6278291265259344,-0.9274091883261182,0
2022-01-19,264.5599975585937,62.060001373291016,2.774585490066516,92.3692182347524,,93.2108854544051,3.631352817158759,-0.2317778695795367,0
2022-01-20,257.5299987792969,59.36000061035156,2.774585490066516,92.83060239547588,,92.98994776969087,3.504935191928759,-0.04546314424926808,0
2022-01-21,253.6000061035156,58.7400016784668,2.774585490066516,90.62084975995884,,92.89029621939821,3.5443018290414763,-0.6403084638119311,0
2022-01-24,268.3399963378906,63.09999847412109,2.774585490066516,93.26365614837496,,92.98953636038857,3.524538872310072,0.07777465305886333,0
2022-01-25,265.0,62.11000061035156,2.774585490066516,92.6704935184961,,93.2114112581995,3.3444191498781746,-0.16173742448613435,0
2022-01-26,256.44000244140625,60.59999847412109,2.774585490066516,88.3001259770569,,93.04832430095146,3.5047743609047632,-1.3547800328774418,0
2022-01-27,252.1699981689453,59.52999877929688,2.774585490066516,86.99892733223078,,92.65945073583575,3.7273521918950996,-1.5186446335587587,0
2022-01-28,261.8599853515625,63.34000015258789,2.774585490066516,86.11773998738124,,92.11674175620223,3.8544291961783608,-1.5563917414202229,0
2022-01-31,269.44000244140625,67.33999633789062,2.774585490066516,82.5994257011626,,91.32105191241376,4.099279497604195,-2.127599793170599,1
2022-02-01,270.20001220703125,68.11000061035156,2.774585490066516,81.22299278512827,,90.59726093480234,4.539918268477203,-2.064853945667709,1
2022-02-02,274.3800048828125,67.45999908447266,2.774585490066516,87.20647026313424,,90.04410502738673,4.21850262232464,-0.6726639801609979,0
2022-02-03,277.2799987792969,71.12000274658203,2.774585490066516,79.9514711051396,,89.0553786104787,4.146590892556342,-2.195516206260368,1
2022-02-04,290.7200012207031,72.3499984741211,2.774585490066516,89.97874524807219,,88.82693353542373,3.9492434863039976,0.29165376018038475,0
2022-02-07,292.3999938964844,74.86000061035156,2.774585490066516,84.6945224166324,,88.60622441621135,4.0546083883246515,-0.9647545767534043,0
2022-02-08,294.0,76.91000366210938,2.774585490066516,80.60661979814873,,88.16630144710297,4.423870627254355,-1.7088387717264923,0
2022-02-09,297.6099853515625,79.02999877929688,2.774585490066516,78.33449745855091,,87.5139095693954,4.864756118403085,-1.886921335299689,0
2022-02-10,288.92999267578125,76.52999877929688,2.774585490066516,76.59096850793597,,86.91652159508024,5.432718281178424,-1.900623693836105,0
2022-02-11,283.3399963378906,72.55000305175781,2.774585490066516,82.04381056620196,,86.53501368704785,5.496424497793658,-0.8171135840488171,0
2022-02-14,284.010009765625,73.41999816894531,2.774585490066516,80.29994816535918,,85.8308964300299,5.337965240921924,-1.0361529187693734,0
