Date,PriceA,PriceB,BetaDyn,SpreadDyn,ZScoreDyn,RollingMean,RollingStd,ZScore,Signal
2021-11-24,145.4247283935547,146.02584838867188,0.9675547926069152,4.136718940604425,,,,,0
2021-11-26,141.50645446777344,142.13278198242188,0.9675547926069152,3.9852000741273343,,,,,0
2021-11-29,144.83802795410156,145.42520141601562,0.9675547926069152,4.131177358209698,,,,,0
2021-11-30,141.2223358154297,141.78045654296875,0.9675547926069152,4.041975589283794,,,,,0
2021-12-01,140.38034057617188,140.9503936767578,0.9675547926069152,4.003111654393422,,,,,0
2021-12-02,142.28573608398438,143.09872436523438,0.9675547926069152,3.829879508465893,,,,,0
2021-12-03,141.32583618164062,141.8486328125,0.9675547926069152,4.079511679167723,,,,,0
2021-12-06,142.4738311767578,143.1186065673828,0.9675547926069152,3.998737481263049,,,,,0
2021-12-07,146.56875610351562,147.33863830566406,0.9675547926069152,4.010550474693531,,,,,0
2021-12-08,147.48138427734375,148.0194091796875,0.9675547926069152,4.264495526693082,,,,,0
2021-12-09,146.93600463867188,147.40782165527344,0.9675547926069152,4.31086032836663,,,,,0
2021-12-10,147.29727172851562,147.97413635253906,0.9675547926069152,4.124186918747284,,,,,0
2021-12-13,145.13262939453125,146.01290893554688,0.9675547926069152,3.85713957146578,,,,,0
2021-12-14,143.22225952148438,144.28709411621094,0.9675547926069152,3.616590098019429,,,,,0
2021-12-15,145.74420166015625,146.67379760742188,0.9675547926069152,3.829265835238516,,,,,0
2021-12-16,143.75772094726562,144.1557159423828,0.9675547926069152,4.279167105532025,,,,,0
2021-12-17,141.05064392089844,142.1298065185547,0.9675547926069152,3.5322684515772664,,,,,0
2021-12-20,140.93319702148438,141.73019409179688,0.9675547926069152,3.8014684708579978,,,,,0
2021-12-21,142.7898406982422,143.54063415527344,0.9675547926069152,3.906412187471517,,,,,0
2021-12-22,145.71832275390625,146.2562713623047,0.9675547926069152,4.207366448490831,,3.997304185133461,0.21021030550288652,0.9992957426841519,0
2021-12-23,146.21743774414062,146.4488525390625,0.9675547926069152,4.520148598187291,,4.016475668012605,0.23909456061034112,2.106584645376082,-1
2021-12-27,147.20272827148438,147.36599731445312,0.9675547926069152,4.618051302587446,,4.048118229435611,0.2740580054649075,2.0796074618765847,-1
