Date,PriceA,PriceB,BetaDyn,SpreadDyn,ZScoreDyn,RollingMean,RollingStd,ZScore,Signal
2021-11-24,44.28196716308594,55.01523208618164,0.3855353553491709,23.07165011112279,,,,,0
2021-11-26,42.25700378417969,51.82234191894531,0.3855353553491709,22.27765877743287,,,,,0
2021-11-29,41.852012634277344,51.38774490356445,0.3855353553491709,22.040220142289076,,,,,0
2021-11-30,40.90398025512695,50.80238342285156,0.3855353553491709,21.317865309613044,,,,,0
2021-12-01,40.83955001831055,50.57179641723633,0.3855353553491709,21.34233451594541,,,,,0
2021-12-02,42.46870803833008,52.256927490234375,0.3855353553491709,22.32181492892671,,,,,0
2021-12-03,41.281349182128906,50.87334442138672,0.3855353553491709,21.667876262828816,,,,,0
2021-12-06,42.05451583862305,52.21257781982422,0.3855353553491709,21.92472109516088,,,,,0
2021-12-07,41.852012634277344,51.91989517211914,0.3855353553491709,21.83505739940269,,,,,0
2021-12-08,41.59429550170898,51.91102600097656,0.3855353553491709,21.580759645882427,,,,,0
2021-12-09,40.94999694824219,51.09507369995117,0.3855353553491709,21.251039552739435,,,,,0
2021-12-10,41.05124282836914,51.54739761352539,0.3855353553491709,21.177898572113623,,,,,0
2021-12-13,40.913177490234375,51.02411651611328,0.3855353553491709,21.24157659781714,,,,,0
2021-12-14,41.34578323364258,51.75138473510742,0.3855353553491709,21.39379472998128,,,,,0
2021-12-15,40.4805793762207,50.81126403808594,0.3855353553491709,20.89104063955669,,,,,0
2021-12-16,40.913177490234375,51.68043518066406,0.3855353553491709,20.98854254825726,,,,,0
2021-12-17,40.28729248046875,51.69816970825195,0.3855353553491709,20.355820251096088,,,,,0
2021-12-20,39.67058944702149,49.622802734375,0.3855353553491709,20.539244561402416,,,,,0
2021-12-21,40.45296478271485,51.41435623168945,0.3855353553491709,20.6309126828816,,,,,0
2021-12-22,41.143287658691406,51.99972152709961,0.3855353553491709,21.095556541683123,,21.44726924330667,0.6648755448877645,-0.5289902814562374,0
