Date,PriceA,PriceB,BetaDyn,SpreadDyn,ZScoreDyn
2021-11-24,310.489990234375,80.47000122070312,2.774585490066516,87.21909246177728,
2021-11-25,310.489990234375,80.47000122070312,2.774585490066516,87.21909246177728,
2021-11-26,297.6499938964844,78.37999725341797,2.774585490066516,80.1779908056975,
2021-11-29,304.739990234375,80.48999786376953,2.774585490066516,81.4136100660752,
2021-11-30,297.489990234375,78.25,2.774585490066516,80.37867563667012,
2021-12-01,302.8800048828125,76.80999755859375,2.774585490066516,89.76410016469376,
2021-12-02,318.2200012207031,81.94000244140625,2.774585490066516,90.87045939076245,
2021-12-03,309.0199890136719,78.66000366210938,2.774585490066516,90.77108420420419,
2021-12-06,318.8800048828125,81.98999786376953,2.774585490066516,91.39174647941292,
2021-12-07,325.0799865722656,83.79000091552734,2.774585490066516,92.59746581938339,
2021-12-08,318.3599853515625,83.9000015258789,2.774585490066516,85.57225850130035,
2021-12-09,317.8299865722656,81.48999786376953,2.774585490066516,91.72902091389932,
2021-12-10,322.7099914550781,82.30000305175781,2.774585490066516,94.36159715524093,
2021-12-13,310.1700134277344,79.45999908447266,2.774585490066516,89.70145292725792,
2021-12-14,310.2099914550781,77.33000183105469,2.774585490066516,95.65129042781669,
2021-12-15,311.25,75.91000366210938,2.774585490066516,100.63120528821526,
2021-12-16,299.9200134277344,73.81999969482422,2.774585490066516,95.10011339776045,
2021-12-17,296.2099914550781,71.86000061035156,2.774585490066516,96.8282764454257,
2021-12-20,288.1099853515625,70.04000091552734,2.774585490066516,93.77801508709484,
2021-12-21,300.4599914550781,73.23999786376953,2.774585490066516,97.24935608976057,
2021-12-22,302.6499938964844,75.69999694824219,2.774585490066516,92.61388076581207,
2021-12-23,302.7300109863281,76.20999908447266,2.774585490066516,91.27885332856783,
2021-12-24,302.7300109863281,76.20999908447266,2.774585490066516,91.27885332856783,
2021-12-27,309.0899963378906,79.5999984741211,2.774585490066516,88.23299556227744,
2021-12-28,311.4200134277344,79.23999786376953,2.774585490066516,91.56186512201771,
2021-12-29,316.6600036621094,79.97000122070312,2.774585490066516,94.77639863454493,
2021-12-30,314.0,78.22000122070312,2.774585490066516,96.97191958005195,
2021-12-31,317.6499938964844,78.9800033569336,2.774585490066516,98.5132225769317,
2022-01-03,311.95001220703125,77.94000244140625,2.774585490066516,95.69881233735666,
2022-01-04,318.1000061035156,79.2300033569336,2.774585490066516,98.26958841144634,
2022-01-05,303.8800048828125,73.58000183105469,2.774585490066516,99.72599944330048,
2022-01-06,303.0299987792969,75.13999938964844,2.774585490066516,94.54764674917146,
2022-01-07,283.0799865722656,69.91000366210938,2.774585490066516,89.10870480087996,
2022-01-10,284.07000732421875,70.16000366210938,2.774585490066516,89.40507918031645,
2022-01-11,289.4599914550781,71.38999938964844,2.774585490066516,91.38233501270216,
2022-01-12,282.510009765625,69.91000366210938,2.774585490066516,88.53872799423934,
2022-01-13,285.3099975585937,70.51000213623047,2.774585490066516,89.67396872684961,
2022-01-14,283.7200012207031,68.23999786376953,2.774585490066516,94.38229330571815,
2022-01-17,283.7200012207031,68.23999786376953,2.774585490066516,94.38229330571815,
2022-01-18,269.7099914550781,64.80000305175781,2.774585490066516,89.91684323140495,
2022-01-19,264.5599975585937,62.060001373291016,2.774585490066516,92.3692182347524,
2022-01-20,257.5299987792969,59.36000061035156,2.774585490066516,92.83060239547589,
2022-01-21,253.6000061035156,58.7400016784668,2.774585490066516,90.62084975995884,
2022-01-24,268.3399963378906,63.09999847412109,2.774585490066516,93.26365614837496,
2022-01-25,265.0,62.11000061035156,2.774585490066516,92.6704935184961,
2022-01-26,256.44000244140625,60.59999847412109,2.774585490066516,88.3001259770569,
2022-01-27,252.1699981689453,59.52999877929688,2.774585490066516,86.99892733223078,
2022-01-28,261.8599853515625,63.34000015258789,2.774585490066516,86.11773998738124,
2022-01-31,269.44000244140625,67.33999633789062,2.774585490066516,82.5994257011626,
2022-02-01,270.20001220703125,68.11000061035156,2.774585490066516,81.22299278512827,
2022-02-02,274.3800048828125,67.45999908447266,2.774585490066516,87.20647026313424,
2022-02-03,277.2799987792969,71.12000274658203,2.774585490066516,79.9514711051396,
2022-02-04,290.7200012207031,72.3499984741211,2.774585490066516,89.97874524807219,
2022-02-07,292.3999938964844,74.86000061035156,2.774585490066516,84.6945224166324,
2022-02-08,294.0,76.91000366210938,2.774585490066516,80.60661979814873,
2022-02-09,297.6099853515625,79.02999877929688,2.774585490066516,78.33449745855091,
2022-02-10,288.92999267578125,76.52999877929688,2.774585490066516,76.59096850793597,
2022-02-11,283.3399963378906,72.55000305175781,2.774585490066516,82.04381056620196,
2022-02-14,284.010009765625,73.41999816894531,2.774585490066516,80.29994816535918,
2022-02-15,286.4100036621094,74.62000274658203,2.774585490066516,79.3704267727193,-1.7524550555972491
2022-02-16,293.8299865722656,75.25,2.778027062032191,84.78345015434323,-0.8187748548964165
2022-02-17,289.4700012207031,74.05999755859375,2.7833056646028886,83.33839049539304,-1.04470932449348
2022-02-18,290.239990234375,73.86000061035156,2.801269944276258,83.33819044037108,-1.0663463014805004
2022-02-21,290.239990234375,73.86000061035156,2.824926230336711,81.59093713750738,-1.3656937795994808
2022-02-22,272.2099914550781,68.41000366210938,2.8584301477066743,76.66477458258069,-2.1524393832231423
2022-02-23,265.0,64.06999969482422,2.864975841960476,81.44099867991355,-1.3105724621149346
2022-02-24,270.0,65.54000091552734,2.8661466388258208,82.15274666732009,-1.1563984253615827
2022-02-25,276.760009765625,68.13999938964844,2.8673917279986694,81.3759391699127,-1.2413008020827305
