Date,Spread,ZScore
2022-06-07,9.704210715750591,1.4457289070209782
2022-06-08,8.568015525544297,0.8730068038349509
2022-06-09,7.661184696849304,0.4159004334499239
2022-06-10,8.113659639175111,0.6439795547501658
2022-06-13,8.092020391820128,0.6330718556476388
2022-06-14,6.984248136393148,0.07467690604036627
2022-06-15,6.866785457066257,0.015467473251138762
2022-06-16,7.416375234826447,0.2924992862015238
2022-06-17,7.214733770808593,0.19085783906527348
2022-06-20,7.214733770808593,0.19085783906527348
2022-06-21,7.628924633225012,0.39963909768026157
2022-06-22,8.199946119549153,0.6874739956194047
2022-06-23,8.122324618758626,0.6483473124857299
2022-06-24,7.385076958775301,0.27672275885778935
2022-06-27,8.334431694464698,0.7552641622894711
2022-06-28,7.6106431227232605,0.39042393356565264
2022-06-29,7.746256137761563,0.4587824091705643
2022-06-30,8.29134768679414,0.7335467991995211
2022-07-01,8.370194808339903,0.7732912811961884
2022-07-04,8.370194808339903,0.7732912811961884
2022-07-05,8.853583869580191,1.0169532876868084
2022-07-06,10.552923881018913,1.8735398968966606
2022-07-07,9.485686301936141,1.3355772685031442
2022-07-08,9.66363931210131,1.425278072668294
2022-07-11,10.468973725253946,1.8312231275713329
2022-07-12,10.736600004987778,1.9661255520123158
2022-07-13,10.841399219390382,2.018951709878734
2022-07-14,10.850817309209617,2.0236990880191814
2022-07-15,10.788402800870841,1.9922377961626165
2022-07-18,10.250287954943701,1.720990154057161
2022-07-19,10.440195679557831,1.81671697317222
2022-07-20,8.342912765241493,0.7595392170814863
2022-07-21,8.011101175593055,0.5922828925317856
2022-07-22,8.460914470413499,0.8190203567203348
2022-07-25,8.677947571368975,0.9284202689111591
2022-07-26,9.182158443075664,1.1825779289525506
2022-07-27,9.02807887630405,1.104911015467898
2022-07-28,8.870555496389173,1.0255081785051399
2022-07-29,8.631639660170123,0.9050778322202039
2022-08-01,8.796089951890607,0.9879723187974715
2022-08-02,9.028455800791875,1.1051010118587206
2022-08-03,9.629729173723064,1.4081849834361593
2022-08-04,10.073258521445197,1.631754897339796
2022-08-05,9.677468424994103,1.432248915961267
2022-08-08,9.906575453353724,1.547734934796639
2022-08-09,9.598334188397715,1.3923597078320937
2022-08-10,9.102929713424885,1.1426410896933448
2022-08-11,8.927149511793985,1.0540355334964082
2022-08-12,9.388868076575818,1.286774089143588
2022-08-15,8.907987318563471,1.0443764434886038
2022-08-16,9.54721272239658,1.3665909017515057
2022-08-17,9.216742068478922,1.2000105029041754
2022-08-18,9.278834804956759,1.2313095991639524
2022-08-19,8.946678575385747,1.0638795519097377
2022-08-22,9.511638169805252,1.3486588309632919
2022-08-23,9.203591118935265,1.1933815015261908
2022-08-24,8.763128541612048,0.9713574551002517
2022-08-25,8.550070047335396,0.8639610235754739
2022-08-26,8.64923590262002,0.9139475731511146
2022-08-29,8.582965395753305,0.8805425874593358
2022-08-30,8.775410869035923,0.9775486099782654
2022-08-31,9.135272316811495,1.158944031295067
2022-09-01,9.375576387084493,1.280074144956194
2022-09-02,8.731830195505523,0.9555808924436907
2022-09-05,8.731830195505523,0.9555808924436907
2022-09-06,8.888414594842416,1.0345104173064597
2022-09-07,8.641117606767068,0.9098553823767943
2022-09-08,9.179549796467455,1.1812629880121202
2022-09-09,8.842068229325662,1.0111485969409248
2022-09-12,9.276977684891406,1.2303734803360733
2022-09-13,8.76934427015432,0.9744906184459947
2022-09-14,8.753089220153228,0.9662969326213529
2022-09-15,8.022993532987613,0.5982774751506528
2022-09-16,7.7246481717461535,0.44789047805820803
2022-09-19,8.102023241528983,0.6381139938053164
2022-09-20,7.876174113169853,0.5242701851784848
2022-09-21,7.656416258992024,0.41349680616644874
2022-09-22,7.903550877833382,0.5380699956086614
2022-09-23,8.603201611197306,0.8907430600273543
2022-09-26,8.638381911386602,0.9084763999400775
2022-09-27,7.888677468030423,0.5305727533941861
2022-09-28,7.86064522397885,0.5164425353571549
2022-09-29,7.6069033203754515,0.3885388107587621
2022-09-30,7.2263282128593715,0.1967022514460237
2022-10-03,8.088153072843184,0.6311224555117656
2022-10-04,7.324670895921713,0.24627386445927263
2022-10-05,7.435783764837339,0.30228254723220044
2022-10-06,6.149035462006978,-0.3463288890952593
2022-10-07,6.936933290010813,0.0508269033598457
2022-10-10,6.097742089952391,-0.37218434788951177
2022-10-11,5.812484890719844,-0.5159739929273127
2022-10-12,5.835646566438797,-0.5042988830998694
2022-10-13,6.030163156440139,-0.4062488724235209
2022-10-14,6.515443553906039,-0.1616334997592882
2022-10-17,6.398927917103876,-0.22036555666165708
2022-10-18,6.8283623564597775,-0.0039004656205930887
2022-10-19,6.6362074293938775,-0.10076003245853965
2022-10-20,7.214670099578726,0.1908257442975819
2022-10-21,7.432484406836807,0.30061943928251306
2022-10-24,7.2648964373016724,0.2161433429144137
2022-10-25,6.6622187581363335,-0.08764849754583007
2022-10-26,6.9545884895145775,0.05972636278294782
2022-10-27,6.827403340112383,-0.004383877154283725
2022-10-28,7.562994431525311,0.3664056496720232
2022-10-31,8.065125745865458,0.6195150668772117
2022-11-01,8.076797554094654,0.6253984772407031
2022-11-02,7.402200072492235,0.2853540097076328
2022-11-03,7.55780506438353,0.36378984449236396
2022-11-04,8.572868117953249,0.8754528509176311
2022-11-07,7.422130250472591,0.2954002179191893
2022-11-08,7.425985764533124,0.2973436675488349
2022-11-09,7.123777253715019,0.1450093719908362
2022-11-10,7.845302596077403,0.5087087742957991
2022-11-11,8.754735598061316,0.9671268226140995
2022-11-14,8.960323475975102,1.0707575392755186
2022-11-15,8.763602035409363,0.9715961291993691
2022-11-16,8.842692133626116,1.0114630884879963
2022-11-17,8.385472006488925,0.7809920610710872
2022-11-18,8.459112132363302,0.8181118518721725
2022-11-21,8.871395598792574,1.0259316490668138
2022-11-22,8.805257624782044,0.9925934692344416
2022-11-23,8.829670061040403,1.0048990501401693
2022-11-24,8.829670061040403,1.0048990501401693
2022-11-25,8.753631294733765,0.9665701762475579
2022-11-28,8.526513913657283,0.8520870792573232
2022-11-29,8.657930318958961,0.9183301690770037
2022-11-30,8.72416061707996,0.951714886739476
2022-12-01,7.593790475613815,0.3819290168647459
2022-12-02,7.071276649214084,0.11854538333158665
2022-12-05,6.134862952683989,-0.35347282828533133
2022-12-06,6.625907425462131,-0.10595195719599881
2022-12-07,6.4944626018025815,-0.17220937186217533
2022-12-08,6.018595893161589,-0.4120795847959215
2022-12-09,5.682871750572204,-0.5813081105734398
2022-12-12,5.717617926798496,-0.563793599600742
2022-12-13,6.581507113506547,-0.12833283001125956
2022-12-14,6.417096276129797,-0.21120742883075583
2022-12-15,6.81959466144896,-0.008319999139105286
2022-12-16,5.9493668686740335,-0.4469758709691015
2022-12-19,5.530032722689199,-0.6583497054090675
2022-12-20,5.705973363116527,-0.5696632768006694
2022-12-21,4.927924013797025,-0.9618547449267392
2022-12-22,4.8750350688962385,-0.9885144843975325
2022-12-23,4.596453562946763,-1.1289391115842973
2022-12-26,4.596453562946763,-1.1289391115842973
2022-12-27,4.386495004531227,-1.2347729579111943
2022-12-28,4.358533476552211,-1.2488675300854786
2022-12-29,4.085288090312531,-1.386602378500612
2022-12-30,3.580377207798051,-1.6411128931091998
2023-01-02,3.580377207798051,-1.6411128931091998
2023-01-03,4.348894017022445,-1.2537264940936446
2023-01-04,4.482370337004909,-1.1864450627297185
2023-01-05,5.0548175241287225,-0.8978915115454813
2023-01-06,5.0687908410565825,-0.8908479792999736
2023-01-09,5.702600338054964,-0.5713635181183667
2023-01-10,6.119822828179494,-0.3610541064078253
2023-01-11,6.086624455226868,-0.3777884159205506
2023-01-12,5.662426755321377,-0.5916138228142706
2023-01-13,4.268066653310811,-1.2944691570963847
2023-01-16,4.268066653310811,-1.2944691570963847
2023-01-17,4.461216339335195,-1.1971081619406834
2023-01-18,4.532453747916719,-1.1611995092549374
2023-01-19,4.455910384780893,-1.1997827353572437
2023-01-20,5.038908215690157,-0.9059109193617707
2023-01-23,5.460159455910684,-0.6935707349036596
2023-01-24,5.05017128245666,-0.9002335433770465
2023-01-25,4.530399363410211,-1.1622350632032923
2023-01-26,4.119736570707502,-1.369237927116349
2023-01-27,4.288134151737097,-1.2843537297442427
2023-01-30,4.401272022055281,-1.2273243041691764
2023-01-31,5.700015898481709,-0.572666257014562
2023-02-01,6.147071365891819,-0.347318931358798
2023-02-02,6.686655676565948,-0.07533057590786467
2023-02-03,6.765199928900046,-0.03573876124634436
2023-02-06,6.455428571651524,-0.19188526209357257
2023-02-07,5.754741915640409,-0.5450805042176025
2023-02-08,5.555455452963315,-0.6455348654266179
2023-02-09,5.804730039663809,-0.5198829820209034
2023-02-10,6.31204605891601,-0.26416010972698917
2023-02-13,6.524916610721959,-0.15685841439545228
2023-02-14,5.857667369882535,-0.49319885295464955
2023-02-15,5.652079457406771,-0.5968295870377308
2023-02-16,5.178488693241491,-0.8355525642516812
2023-02-17,5.026942486548762,-0.9119424864895715
2023-02-20,5.026942486548762,-0.9119424864895715
2023-02-21,4.8809210659332365,-0.9855475288678545
2023-02-22,5.058460243486323,-0.8960553253780126
2023-02-23,5.523871741614087,-0.6614552721897075
2023-02-24,5.99868605660312,-0.4221155395034802
2023-02-27,5.526113664223928,-0.6603251858776407
2023-02-28,5.352149833888973,-0.7480151634858391
2023-03-01,4.965649996076664,-0.9428382026088381
2023-03-02,5.074299741103488,-0.8880711071143658
2023-03-03,5.266457265601815,-0.7912102309882129
2023-03-06,5.38692639931611,-0.7304853342234919
2023-03-07,5.798432854991063,-0.5230572049722181
2023-03-08,5.490527795167267,-0.6782629609584635
2023-03-09,5.584414897463333,-0.6309372733015026
2023-03-10,5.884912012053732,-0.4794656415317021
2023-03-13,7.115201056623576,0.1406863668611828
2023-03-14,7.328604605156372,0.24825672994366785
2023-03-15,7.992412167806222,0.5828623211912297
2023-03-16,7.390667126034074,0.2795405954207352
2023-03-17,7.790148105107221,0.4809070406316547
2023-03-20,7.177852367949029,0.1722670240396041
2023-03-21,6.8176069949889495,-0.00932192251039049
2023-03-22,7.438884852028693,0.3038457127813108
2023-03-23,7.914197266502029,0.5434365225594896
2023-03-24,7.752705359266116,0.4620332693536017
2023-03-27,7.409592142606925,0.28908013175028585
2023-03-28,7.255702766633732,0.2115090877738101
2023-03-29,6.945323890349599,0.0550563547027527
2023-03-30,6.634863328676985,-0.10143755353599868
2023-03-31,7.006826499433231,0.08605798534634886
2023-04-03,6.739662929975609,-0.0486112006468381
2023-04-04,6.988081189183902,0.07660903361392579
2023-04-05,7.602537579325599,0.38633817092364436
2023-04-06,7.130923258501099,0.14861145984135582
2023-04-07,7.130923258501099,0.14861145984135582
2023-04-10,6.917887344784688,0.041226410503427485
2023-04-11,6.9071460297101055,0.035812033982979566
2023-04-12,6.769701399758645,-0.03346970406339709
2023-04-13,6.462065843026792,-0.18853961158015156
2023-04-14,6.031512759290152,-0.40556857788488193
2023-04-17,5.453244318356184,-0.6970564494694069
2023-04-18,6.10726250318028,-0.3673853915710231
2023-04-19,6.098066863183476,-0.3720206393915626
2023-04-20,6.003284211509325,-0.41979774677617715
2023-04-21,5.766928061850322,-0.5389378314205043
2023-04-24,5.69494120540557,-0.5752242584184073
2023-04-25,6.0845974934672284,-0.3788101468802177
2023-04-26,5.497265682142853,-0.6748665931222412
2023-04-27,5.499852180494415,-0.6735628164573139
2023-04-28,5.868870489462495,-0.48755169455846376
2023-05-01,5.036377417603873,-0.9071866191844854
2023-05-02,4.883298431771763,-0.9843491696644182
2023-05-03,4.413958481595273,-1.2209294383465095
2023-05-04,4.376000566420743,-1.2400628911182703
2023-05-05,4.313672305346174,-1.271480708301666
2023-05-08,4.650888162912935,-1.1015002535012461
2023-05-09,4.365783695120129,-1.2452129111761847
2023-05-10,4.42195648936071,-1.2168978812089655
2023-05-11,4.5357818640654415,-1.1595219051805903
2023-05-12,5.6422211154992965,-0.6017988831233361
2023-05-15,6.65742737288717,-0.09006369192504324
2023-05-16,6.032518222197908,-0.40506175402559336
2023-05-17,5.433598269867431,-0.7069594364797023
2023-05-18,5.471024432911406,-0.6880940240950252
2023-05-19,5.30132791764413,-0.7736329754697163
2023-05-22,5.7327522146933205,-0.556164856522035
2023-05-23,5.631173350002555,-0.6073677321603143
2023-05-24,5.4448298829762365,-0.7012979153455751
2023-05-25,5.268744701424609,-0.7900572028231353
2023-05-26,5.615423413567598,-0.6153068053035806
2023-05-29,5.615423413567598,-0.6153068053035806
2023-05-30,5.813002252343011,-0.515713206365741
2023-05-31,5.755393909192421,-0.544751853716711
2023-06-01,5.335182089587164,-0.7565680972481184
2023-06-02,5.4088520929990835,-0.7194332460715914
2023-06-05,5.314057217660121,-0.7672165150410107
2023-06-06,5.473787923500211,-0.6867010309229032
2023-06-07,5.386427141172007,-0.730736995361286
2023-06-08,6.032088613729698,-0.40527830683938837
2023-06-09,6.023400226368437,-0.4096578637374709
2023-06-12,5.751638300828873,-0.546644943864649
2023-06-13,6.5412606135864735,-0.14861989008578377
2023-06-14,6.482412073915171,-0.1782836835083341
2023-06-15,6.397717229342277,-0.220975828248002
2023-06-16,6.153367082054984,-0.3441454486393579
2023-06-19,6.153367082054984,-0.3441454486393579
2023-06-20,5.967138127860252,-0.4380179093220826
2023-06-21,6.29204433774116,-0.2742423807287884
2023-06-22,5.831810234740232,-0.5062326634730485
2023-06-23,5.919346176710633,-0.4621084062839685
2023-06-26,5.78766957763419,-0.5284826520240431
2023-06-27,5.005349209283608,-0.922827013441083
2023-06-28,5.469791787310356,-0.6887153639732446
2023-06-29,5.159642000174998,-0.845052620038032
2023-06-30,5.443960750380171,-0.7017360191614131
2023-07-03,5.340135332387533,-0.7540713153054812
2023-07-04,5.340135332387533,-0.7540713153054812
2023-07-05,5.463493472023572,-0.6918901568333701
2023-07-06,5.551741501783653,-0.6474069574307745
2023-07-07,5.579288637378625,-0.6335212680961467
2023-07-10,5.2904546181495675,-0.7791138813992395
2023-07-11,4.960707922525003,-0.9453293544663751
2023-07-12,5.109907486177306,-0.8701223049858455
2023-07-13,5.132103128472323,-0.8589341437910609
2023-07-14,4.811898002938051,-1.0203399959964705
2023-07-17,4.034467676764081,-1.4122194330200626
2023-07-18,3.3614174384947972,-1.7514839813424796
2023-07-19,3.4193344210898715,-1.7222897580541228
2023-07-20,3.3012892399046905,-1.781792812654343
2023-07-21,3.055473624497381,-1.9057011318107375
2023-07-24,3.85998688051221,-1.500169997726115
2023-07-25,3.001620846888912,-1.932846710598773
2023-07-26,3.3941457727812434,-1.734986604300331
2023-07-27,2.9575804095898803,-1.955046181334566
2023-07-28,3.2172028772466916,-1.8241782398114568
2023-07-31,3.1811306896556175,-1.842361153558812
2023-08-01,3.9203057661280667,-1.4697650467726802
2023-08-02,4.072255963019941,-1.3931714851262482
2023-08-03,4.2815989840514135,-1.2876479128334517
2023-08-04,4.790956373686697,-1.0308960466225956
2023-08-07,5.1764424868143095,-0.836583995874196
2023-08-08,5.231405001305674,-0.8088790318264503
2023-08-09,5.168797318389252,-0.8404376972252949
2023-08-10,5.49180924979872,-0.6776170179039696
2023-08-11,5.520062020571729,-0.6633756389248769
2023-08-14,5.850893060348568,-0.496613580316083
2023-08-15,5.152056503180987,-0.8488762428007129
2023-08-16,5.114128937036497,-0.8679943975317281
2023-08-17,5.454254100180378,-0.696547448573173
2023-08-18,5.104457514544208,-0.8728694731158615
2023-08-21,4.726694401265931,-1.0632885900138604
2023-08-22,4.4810170385985515,-1.187127220088074
2023-08-23,4.1787252224404625,-1.3395035073829975
2023-08-24,4.339384138025764,-1.2585201404204127
2023-08-25,4.377078363939461,-1.2395196055393047
2023-08-28,4.641623476834994,-1.106170305391673
2023-08-29,4.594344678806351,-1.1300021371724036
2023-08-30,4.547141258553268,-1.1537959732649603
2023-08-31,4.566253818553193,-1.1441619018881586
2023-09-01,4.386915177749003,-1.2345611611256935
2023-09-04,4.386915177749003,-1.2345611611256935
2023-09-05,4.462714043441039,-1.1963532139767743
2023-09-06,4.14145267939989,-1.3582914845063758
2023-09-07,4.641924514548535,-1.106018561260098
2023-09-08,4.953537500036731,-0.9489437505522009
2023-09-11,4.953560031932099,-0.9489323928958623
2023-09-12,4.782737842912368,-1.0350387628308186
2023-09-13,4.67772620091813,-1.0879719991095593
2023-09-14,4.821570348043252,-1.0154644553506893
2023-09-15,4.559161271000448,-1.1477370435419594
2023-09-18,5.041640406765808,-0.9045337033405789
2023-09-19,5.498656619971229,-0.6741654628540136
2023-09-20,5.72367787490694,-0.5607389605248312
2023-09-21,5.225486197305642,-0.8118625243675768
2023-09-22,4.317881936409194,-1.2693587588542192
2023-09-25,4.275775623976571,-1.2905832949389398
2023-09-26,3.928311419037101,-1.4657296359463001
2023-09-27,3.6223120204323607,-1.619974804957046
2023-09-28,4.561075491629538,-1.1467721420231851
2023-09-29,4.822546091241065,-1.0149726123106573
2023-10-02,5.021339390602819,-0.9147668400180627
2023-10-03,4.792868845034604,-1.0299320268642849
2023-10-04,5.4710227056694265,-0.6880948947461842
2023-10-05,5.146567243079119,-0.8516432150758783
2023-10-06,5.688662071113569,-0.5783893827112229
2023-10-09,5.708765006432415,-0.5682560926786082
2023-10-10,5.142789284402269,-0.8535475713500517
2023-10-11,4.651524351574125,-1.1011795697743652
2023-10-12,3.7309352287574313,-1.5652210858223494
2023-10-13,3.711941259407567,-1.574795379189962
2023-10-16,4.398712473602515,-1.2286144961940242
2023-10-17,4.142982750918705,-1.357520221095094
2023-10-18,3.660511247608653,-1.6007197140034266
2023-10-19,3.9315535235062953,-1.464095387793913
2023-10-20,4.007932030250885,-1.4255952608808364
2023-10-23,4.565561266885098,-1.1445109965255371
2023-10-24,4.338326756587179,-1.2590531348623855
2023-10-25,4.57069880917382,-1.141921314708393
2023-10-26,5.145390481522327,-0.8522363854743834
2023-10-27,5.413446256204352,-0.7171174654416597
2023-10-30,5.614458077070523,-0.6157934026361976
2023-10-31,4.777936601123315,-1.0374589255977742
2023-11-01,4.806954460084441,-1.0228318884852918
2023-11-02,4.844238687579477,-1.0040380215769604
2023-11-03,4.529476389277889,-1.1627003069314885
2023-11-06,3.624374725682472,-1.6189350567700447
2023-11-07,3.220329752901378,-1.822602075067239
2023-11-08,2.618908592901377,-2.1257605416976433
2023-11-09,2.7438368333212537,-2.0627879422558077
2023-11-10,3.224309316442856,-1.8205960957945897
2023-11-13,4.500352971282425,-1.1773805532044017
2023-11-14,4.084484879401884,-1.387007253161245
2023-11-15,3.693848280378205,-1.5839155102131495
2023-11-16,5.447770219778121,-0.6998157792726835
2023-11-17,4.522957742793039,-1.165986162176177
2023-11-20,4.4080210536356645,-1.223922318670114
2023-11-21,4.1407405399870925,-1.3586504527415655
2023-11-22,4.38920687998727,-1.233405982387841
2023-11-23,4.38920687998727,-1.233405982387841
2023-11-24,4.341771040974336,-1.2573169738442902
2023-11-27,4.657006035434193,-1.098416416456695
2023-11-28,5.182278221995887,-0.8336423758465467
2023-11-29,5.820126535423512,-0.5121220677790551
2023-11-30,5.868725487432627,-0.487624785756374
2023-12-01,5.842189790330281,-0.5010006391176296
2023-12-04,6.289859978796031,-0.27534345091457274
2023-12-05,5.849838860329498,-0.4971449710993785
2023-12-06,5.670642792391206,-0.5874723636080997
2023-12-07,6.099369159088141,-0.3713641908729283
2023-12-08,5.888451080474681,-0.4776817027095381
2023-12-11,5.869614028960015,-0.4871768984772161
2023-12-12,4.35027585903407,-1.2530299487553167
2023-12-13,4.911230299527219,-0.9702695483240797
2023-12-14,8.690008081613897,0.9344996123659701
2023-12-15,9.788488659911408,1.488210904698872
2023-12-18,10.278683189585394,1.7353033448228237
2023-12-19,9.956340745350076,1.5728201340154828
2023-12-20,8.851685637689329,1.0159964456140371
2023-12-21,9.328286067002324,1.2562365052519786
2023-12-22,9.919903758530282,1.5544533358587285
2023-12-25,9.919903758530282,1.5544533358587285
2023-12-26,10.87573827270485,2.0362610023358765
2023-12-27,10.761713410164205,1.9787844704400506
2023-12-28,10.757957589822865,1.9768912734404307
2023-12-29,10.834022513294286,2.0152333323795526
2024-01-01,10.834022513294286,2.0152333323795526
2024-01-02,11.291108845910856,2.245636917969647
2024-01-03,11.884604441487923,2.544800343990511
2024-01-04,10.995931705031609,2.09684692625519
2024-01-05,11.166783865433686,2.182968403869954
2024-01-08,9.941924350295324,1.565553259303032
2024-01-09,10.327493356897435,1.7599070941792512
2024-01-10,10.805964066986562,2.001089906566797
2024-01-11,9.01284839244299,1.0972337828720942
2024-01-12,9.949651411604279,1.5694482404140757
2024-01-15,9.949651411604279,1.5694482404140757
2024-01-16,10.392715684581361,1.7927837240117048
2024-01-17,10.045295320452894,1.617659481849419
2024-01-18,9.858938460477006,1.5237225476777863
2024-01-19,9.822848793001569,1.5055308228421407
2024-01-22,9.711060633712663,1.4491817463356538
2024-01-23,9.805393674364126,1.496732218215428
2024-01-24,9.780882793383725,1.4843770142618813
2024-01-25,9.419710155311094,1.3023206610285551
2024-01-26,9.449370034581506,1.3172713214277685
2024-01-29,9.733808116973321,1.4606480741000478
2024-01-30,9.799091984520913,1.4935557243420685
