Date,Spread,ZScore
2021-11-29,2.633970383033386,-0.021770824064430067
2021-11-30,4.905719067349736,0.2671264644791253
2021-12-01,6.435663512903204,0.4616888317841526
2021-12-02,6.228179930472066,0.43530323517503755
2021-12-03,3.189546264267193,0.04888151823766074
2021-12-06,2.8339719222670965,0.0036632843772545763
2021-12-07,3.7959528226176644,0.12599797556058032
2021-12-08,3.721776254432683,0.11656497376330795
2021-12-09,4.7884552322037734,0.25221407375044663
2021-12-10,3.592003787967627,0.10006186584992251
2021-12-13,3.9656276560243953,0.14757545006015746
2021-12-14,5.734136493635134,0.3724759469673717
2021-12-15,4.615988213780639,0.23028151830115007
2021-12-16,2.784296683130549,-0.00265389410000293
2021-12-17,2.4658824882667716,-0.04314648826985817
2021-12-20,6.588386310662713,0.48111052331020515
2021-12-21,5.044241427049087,0.28474229249570043
2021-12-22,3.6203954652357595,0.10367242305486063
2021-12-23,0.5006373759876226,-0.29306585134930835
2021-12-24,0.5006373759876226,-0.29306585134930835
2021-12-27,1.6438264121924533,-0.14768700062855436
2021-12-28,1.7787324862571268,-0.13053105407759646
2021-12-29,1.597632733249526,-0.15356143061572494
2021-12-30,1.4803498735194296,-0.16847624069246345
2021-12-31,1.325137340509741,-0.1882145507634871
2022-01-03,-0.8701244351058506,-0.4673850325148654
2022-01-04,-2.461270996022847,-0.6697304461153388
2022-01-05,-3.990004785752035,-0.8641388548476557
2022-01-06,-2.2374724970538296,-0.6412700886917254
2022-01-07,-4.7543938468337785,-0.9613458780819734
2022-01-10,-6.261936521418164,-1.1530594219514587
2022-01-11,-5.304195716100082,-1.0312639418025706
2022-01-12,-4.603891025112517,-0.942206499939663
2022-01-13,-6.590394383860996,-1.1948292649431813
2022-01-14,-8.446219304074646,-1.430833709960667
2022-01-17,-8.446219304074646,-1.430833709960667
2022-01-18,-4.0125945460258094,-0.867011584801016
2022-01-19,-1.7564626078182073,-0.5801002710432447
2022-01-20,-3.9927948170017373,-0.864493661903804
2022-01-21,-6.984841512063127,-1.2449909340565415
2022-01-24,-7.651479725044226,-1.32976702460712
2022-01-25,-1.264181017979098,-0.5174970361492283
2022-01-26,-0.9429048884448434,-0.47664049099659145
2022-01-27,-4.106340860416992,-0.8789332626809416
2022-01-28,-1.5130863605587308,-0.549150219915416
2022-01-31,-5.564066030322664,-1.0643115362262727
2022-02-01,-2.850654590000971,-0.7192481877917152
2022-02-02,-2.6112522074072047,-0.6888034912987931
2022-02-03,-2.4856473174205576,-0.6728303722669783
2022-02-04,-0.951143169226782,-0.47768814956753886
2022-02-07,1.4026021909760118,-0.17836337954387116
2022-02-08,3.1939849771000866,0.04944598741107739
2022-02-09,1.9541694203679754,-0.10822081574669108
2022-02-10,1.2477742889182935,-0.198052776264628
2022-02-11,3.0730929581224586,0.034072202128264284
2022-02-14,1.1380944760331886,-0.2120007101928947
2022-02-15,-0.7592461411413467,-0.4532846882708805
2022-02-16,-0.595854452638207,-0.4325062385660376
2022-02-17,0.694064440106672,-0.26846781603813125
2022-02-18,1.0134060657008206,-0.22785728090712742
2022-02-21,1.0134060657008206,-0.22785728090712742
2022-02-22,0.6465287102173249,-0.27451291405833933
2022-02-23,-0.46745179103871237,-0.41617732813947206
2022-02-24,-3.919753716929023,-0.8552050570907254
2022-02-25,-1.8249808729685526,-0.588813708913508
2022-02-28,-0.06133194733700975,-0.3645312448912882
2022-03-01,2.518375114821623,-0.03647102386443265
2022-03-02,2.2678867449409097,-0.06832552052149163
2022-03-03,2.8613142568729586,0.007140397133880344
2022-03-04,2.069082301205299,-0.09360739485122707
2022-03-07,3.1427094852812445,0.042925305498738756
2022-03-08,3.3041713049285875,0.06345833462359697
2022-03-09,3.09099047078314,0.0363482210008804
2022-03-10,3.41441605008589,0.07747811074232053
2022-03-11,2.066080725341834,-0.09398910394356608
2022-03-14,3.378630219116957,0.07292724223887334
2022-03-15,5.303119560597594,0.31766371173617713
2022-03-16,5.2350205893789905,0.3090035952921874
2022-03-17,5.748477891145484,0.37429973622859986
2022-03-18,9.142279312925666,0.8058879816082217
2022-03-21,9.759983861152449,0.8844411993720266
2022-03-22,8.844751275555382,0.7680514709697979
2022-03-23,9.444440102634758,0.844313637339329
2022-03-24,7.816654354500486,0.6373088342938051
2022-03-25,9.1042547384138,0.8010524130656537
2022-03-28,10.530233441244576,0.9823935022507196
2022-03-29,7.724431304023199,0.6255808692208897
2022-03-30,6.758412043854435,0.5027326215822683
2022-03-31,7.473562824815815,0.5936780342266796
2022-04-01,8.100520611775352,0.6734079823209977
2022-04-04,7.7277957733163305,0.626008727312273
2022-04-05,8.217209354836882,0.6882472388403327
2022-04-06,7.018891561565482,0.5358576881476752
2022-04-07,6.2820500931559025,0.4421538802486778
2022-04-08,5.498453848815075,0.34250428790342946
2022-04-11,6.192068948931222,0.430711017415292
2022-04-12,3.8391323975963587,0.13148910326230578
2022-04-13,0.19062232054730543,-0.3324903306249903
2022-04-14,-1.849603357483545,-0.5919449395213197
2022-04-15,-1.849603357483545,-0.5919449395213197
2022-04-18,-0.8802315526076541,-0.4686703502357122
2022-04-19,-2.5529866843926357,-0.6813938901705123
2022-04-20,-1.3432953178807452,-0.5275579671335399
2022-04-21,-2.1542789157977893,-0.6306903972782226
2022-04-22,-2.4712087525990967,-0.6709942262812106
2022-04-25,-2.7368867166684083,-0.7047803770008243
2022-04-26,-5.234757051951448,-1.0224334571934581
2022-04-27,-2.7582299446437446,-0.707494585985916
2022-04-28,-6.47681613470246,-1.1803855685757287
2022-04-29,-4.776982338537181,-0.9642184467117931
2022-05-02,-3.7960390822832437,-0.8394723210054934
2022-05-03,-5.9653397221784985,-1.115341336459611
2022-05-04,-6.432141967845865,-1.174704374277295
