Date,DailyPnL,EquityCurve,Exposure,DailyRet_RL,CumRet_RL
2022-06-10,0.3585248182718645,3.2715077354370905,755.8079109191895,0.0004743597058091626,0.003394027474005634
2022-06-13,0.389439849867836,3.6609475853049265,725.6082954406738,0.0005367081003826214,0.003932557176426599
2022-06-14,0.015734143729291307,3.6766817290342177,724.8125267028809,2.1707880520311612e-05,0.003954350424428155
2022-06-15,-0.13532262193383432,3.5413591071003836,731.9188213348389,-0.00018488747384175656,0.003768731840725792
2022-06-16,0.2576505897853506,3.7990096968857343,705.7425270080566,0.00036507731917139987,0.0041351850384143685
2022-06-17,-0.0005,3.798509696885734,706.9299907684326,-7.072836158167518e-07,0.004134474830050028
2022-06-20,-0.3615899043506425,3.436919792535092,215.7754955291748,-0.0016757690833422382,0.0024517773216117256
2022-06-21,-0.1372404328685865,3.2996793596665053,721.0681819915771,-0.00019032934235085916,0.002260981334095691
2022-06-22,-0.0024442150475669773,3.2972351446189383,220.25100135803223,-1.1097407196772503e-05,0.002249858835868368
2022-06-23,0.11733131764644206,3.4145664622653804,727.4702758789062,0.00016128675155103228,0.002411508459842393
2022-06-24,-0.6185561775184099,2.7960102847469708,755.035062789917,-0.0008192416590996366,0.0015902911925511631
2022-06-27,0.05664932467985179,2.8526596094268224,754.7744007110596,7.505464497270106e-05,0.0016654651962646483
2022-06-28,-0.11202642267439503,2.740633186752427,60.19671440124512,-0.0018610056011973612,-0.00019863984499157716
2022-06-29,-0.054173409552040946,2.6864597772003864,572.1857509613037,-9.467801227315888e-05,-0.00029329905043906646
2022-06-30,-0.09825837685285974,2.588201400347527,736.0168285369873,-0.00013350017695678534,-0.00042676007192077314
2022-07-01,-0.0005,2.5877014003475267,746.1310520172119,-6.701235642830019e-07,-0.00042742990950306314
2022-07-04,-0.34430239655756933,2.2433990037899574,568.4419422149658,-0.0006056949197238609,-0.0010328659371021676
2022-07-05,-0.1035403203255713,2.1398586834643862,741.3677825927734,-0.0001396612083188474,-0.0011723828941162528
2022-07-06,0.45480599334673194,2.594664676811118,572.3037624359131,0.0007946933485303818,-0.0003786212304738301
2022-07-07,-0.015288462643041428,2.5793762141680765,750.3810348510742,-2.0374265783617095e-05,-0.0003989877821278798
2022-07-08,-0.4335616099149561,2.1458146042531205,748.9888439178467,-0.0005788625737695388,-0.0009776193968028535
2022-07-11,-0.13483947872320057,2.01097512552992,752.0166454315186,-0.0001793038485814734,-0.0011567479544639658
2022-07-12,0.15155956437317816,2.162534689903098,750.6377449035645,0.00020190773166176083,-0.0009550737791578223
2022-07-13,-0.04354072258862185,2.118993967314476,749.1772975921631,-5.811804859618762e-05,-0.0010131363207297461
2022-07-14,-0.16249401176658124,1.956499955547895,751.8371391296387,-0.0002161292696376928,-0.0012290466219543328
2022-07-15,0.592164111002614,2.548664066550509,766.6056137084961,0.000772449484341744,-0.000457546514041951
2022-07-18,-0.19293684574577602,2.355727220804733,758.6020774841309,-0.0002543320819600735,-0.0007117622272444502
2022-07-19,1.1473253947287727,3.5030526155335058,776.2707786560059,0.0014779963722390673,0.0007651821630048072
2022-07-20,0.33081596645561434,3.8338685819891203,774.5921993255615,0.0004270840407941834,0.0011925930008891417
2022-07-21,-0.35729644615418454,3.4765721358349357,783.8634853363037,-0.00045581463206044405,0.0007362347674888525
2022-07-22,-0.1919205600474417,3.284651575787494,781.2868175506592,-0.00024564674039825,0.000490407173419749
2022-07-25,-0.09876416590599751,3.1858874098814964,784.1389236450195,-0.00012595238283402463,0.00036439302263380213
2022-07-26,0.12802154852458714,3.3139089584060835,779.9136753082275,0.00016414835715503013,0.0005286011943048674
2022-07-27,0.3749758020966581,3.6888847605027415,780.7732639312744,0.00048026209325946435,0.001009117154680217
2022-07-28,0.5468352253827613,4.235719985885503,617.9189796447754,0.000884962662414289,0.001894972848098364
2022-07-29,-0.32378433629773473,3.9119356495877677,616.8815231323242,-0.0005248728064566805,0.001369105421924699
2022-08-01,0.12706007395269986,4.038995723540467,613.4576263427734,0.00020712119060315375,0.0015765101832729833
2022-08-02,-0.21036903032273552,3.828626693217732,785.5393447875977,-0.0002678020289099807,0.0013082859617372655
2022-08-03,-0.43156637604810993,3.397060317169622,731.5836029052734,-0.0005899071197526414,0.0007176070747811902
2022-08-04,0.16868663222177532,3.5657469493913974,799.4250621795654,0.0002110099372689985,0.0009287684342740299
2022-08-05,-0.20561610707888844,3.360130842312509,740.3541488647461,-0.0002777266898472559,0.0006507838006439837
2022-08-08,0.1664337285087084,3.5265645708212174,733.9080276489258,0.0002267773647903523,0.0008777087484697077
2022-08-09,0.17954602452876597,3.7061105953499833,790.2222232818604,0.00022720953579753302,0.0011051177080645402
2022-08-10,-0.33444397497312706,3.3716666203768564,801.2223014831543,-0.00041741720662796447,0.0006872392062899912
2022-08-11,-0.30650398787035893,3.0651626325064973,800.523624420166,-0.00038287937859718434,0.0003040966979726001
2022-08-12,0.3955703097896025,3.4607329422961,806.4824600219727,0.0004904884227473778,0.0007947342766299048
2022-08-15,-0.20179788757228467,3.2589350547238154,1062.2239723205566,-0.00018997677780838705,0.0006046065177645055
2022-08-16,0.31439799834856336,3.573333053072379,1062.466709136963,0.00029591327017102257,0.0009006986990274246
2022-08-17,0.0511264002714929,3.6244594533438717,1051.3670330047607,4.862849857996393e-05,0.0009493709972328013
2022-08-18,-0.34891917101813685,3.2755402823257347,1055.6228256225586,-0.0003305339393474749,0.0006185232585498301
2022-08-19,0.1046279600262231,3.380168242351958,857.0247478485107,0.00012208277565949277,0.0007406815452455362
2022-08-22,0.14890545651006035,3.5290736988620184,836.4605808258057,0.00017801849832905654,0.0009188318985910993
2022-08-23,0.06857643193986657,3.597650130801885,1013.4278888702393,6.766779629117468e-05,0.000986561870212066
2022-08-24,-0.0006556475986754379,3.5969944832032095,1012.7019233703613,-6.474240677783892e-07,0.0009859138074204132
2022-08-25,0.605812189682409,4.202806672885618,1027.8462409973145,0.0005893996256624846,0.0015758945303119276
2022-08-26,0.03573114111620851,4.238537814001827,991.9338493347168,3.6021697555913774e-05,0.001611972994264077
2022-08-29,-0.10578627708424129,4.132751536917586,987.8111152648926,-0.00010709160430521529,0.0015047087611848031
2022-08-30,-0.08949395609596103,4.043257580821625,981.4228744506836,-9.118796639629179e-05,0.0014133835834566622
2022-08-31,0.18973209636272687,4.232989677184352,972.9465827941895,0.0001950077216139023,0.0016086669257830977
2022-09-01,0.32221849928797214,4.555208176472324,980.4069919586182,0.0003286578960889057,0.0019378535229592764
2022-09-02,0.0,4.555208176472324,968.7739410400391,0.0,0.0019378535229592764
2022-09-05,0.32071480188586976,4.875922978358194,968.7739410400391,0.00033105225925210424,0.0022695473129983323
2022-09-06,-0.20983567387117585,4.666087304487018,967.4302406311035,-0.00021690005651910308,0.0020521549915388793
2022-09-07,-0.3649188060105605,4.301168498476457,767.1274757385254,-0.0004756951322324201,0.0015754836591663768
2022-09-08,0.17874300041544516,4.479911498891902,768.0802574157715,0.00023271396275283943,0.0018085642589649176
2022-09-09,0.03533955054301091,4.515251049434913,781.2482872009277,4.52347238668851e-05,0.0018538807927366285
2022-09-12,0.6958833342121379,5.211134383647051,1008.468090057373,0.0006900400132368573,0.0025452000579002654
2022-09-13,2.5072256823910344e-05,5.211159455903875,967.6420249938965,2.5910673757755084e-08,0.002545226034522008
2022-09-14,0.24397242688301427,5.4551318827868895,970.1711864471436,0.00025147358558077137,0.0027973396772198456
2022-09-15,0.5076696934704856,5.962801576257375,949.9466705322266,0.0005344191513256776,0.0033332537804418028
2022-09-16,0.049572530936348974,6.012374107193724,944.7891139984131,5.2469413757906865e-05,0.0033858980880714373
2022-09-19,-0.10154700545310327,5.910827101740621,946.8564033508301,-0.0001072464685180758,0.0032782884939406287
2022-09-20,0.3513995712795296,6.26222667302015,762.0753841400145,0.00046110867585111195,0.0037409088170581306
2022-09-21,-0.18731211358250327,6.074914559437647,259.1848793029785,-0.0007226969184554228,0.003015508355328489
2022-09-22,0.317203772145525,6.3921183315831716,434.5327835083008,0.0007299881256012655,0.003747697766221858
2022-09-23,0.5197840275430143,6.911902359126186,429.19707679748535,0.0012110614345779247,0.0049632978930329585
2022-09-26,0.14552462324273074,7.057426982368916,422.8657474517822,0.00034413906569560676,0.005309145023428163
2022-09-27,0.14091594280752018,7.198342925176437,417.3705520629883,0.0003376278995032059,0.005648565438413966
2022-09-28,0.32385319190546635,7.522196117081903,425.0882320404053,0.0007618493467838075,0.006414718141087183
2022-09-29,-0.16686776771117443,7.355328349370729,411.4145259857178,-0.0004055952261563249,0.006006521135875742
2022-09-30,-0.2455775988379355,7.109750750532793,404.0449028015137,-0.0006077977896396705,0.005395072595966166
2022-10-03,0.6284400483763065,7.7381907989091,416.16356658935547,0.0015100794467104621,0.006913299030917308
2022-10-04,-0.0940449101329183,7.6441458887761815,425.761926651001,-0.00022088614374861034,0.006690885835205274
2022-10-05,0.9435337731675133,8.587679661943694,419.2451229095459,0.0022505539637990854,0.008956497998642066
2022-10-06,-0.0937115572540077,8.493968104689687,412.574499130249,-0.00022713851062429124,0.008727325122402041
2022-10-07,-0.39716870214448663,8.0967994025452,404.7923889160156,-0.0009811664275804586,0.007737595736408753
2022-10-10,0.02264171761271,8.11944112015791,403.2352294921875,5.6150147498827784e-05,0.007794180351049507
2022-10-11,-0.15307096273444057,7.96637015742347,401.12890625,-0.0003816004290626726,0.007409605659420615
2022-10-12,-0.14847865102232471,7.817891506401145,849.9355602264404,-0.00017469400972323942,0.007233617235974155
2022-10-13,-0.03935328736231719,7.778538219038828,876.1218910217285,-4.491759396220953e-05,0.007188374725330071
2022-10-14,0.8967972927286111,8.67533551176744,862.3142261505127,0.0010399889802723487,0.008235839536102851
2022-10-17,0.9383898239974799,9.613725335764919,875.5706195831299,0.0010717465878928864,0.009316412856916978
2022-10-18,-0.2985850490197478,9.315140286745171,888.9462795257568,-0.0003358864938149465,0.008977397105852436
2022-10-19,0.40495264301116685,9.720092929756339,881.9123153686523,0.0004591756299966065,0.009440694937820737
2022-10-20,0.23543431745791144,9.95552724721425,878.2305393218994,0.0002680780352271686,0.00971130381599794
2022-10-21,-0.29008827932380243,9.665438967890449,892.0580081939697,-0.0003251899278513348,0.009382955869959408
2022-10-24,-0.14243055334907523,9.523008414541373,899.107328414917,-0.00015841329377236135,0.009223056191242529
2022-10-25,1.2936511146776835,10.816659529219056,915.2514820098877,0.0014134378803045825,0.010649530288539877
2022-10-26,0.7161915273473612,11.532851056566416,911.1596088409424,0.000786022032142542,0.011443923086121188
2022-10-27,0.6825891933370072,12.215440249903423,854.1601333618164,0.0007991349240925847,0.012252203248820592
2022-10-28,0.5889861490820565,12.80442639898548,881.6001205444336,0.0006680876458119438,0.012928476440257075
2022-10-31,0.6810785792745734,13.485504978260053,927.5566654205322,0.000734271667344214,0.013672241121553297
2022-11-01,-0.3019677118809961,13.183537266379057,396.9796714782715,-0.0007606629094042267,0.012901178245439349
2022-11-02,0.09298659566430867,13.276523862043366,386.7651596069336,0.00024042133412122802,0.013144701298046124
2022-11-03,0.7837877873011991,14.060311649344564,875.134069442749,0.0008956202422793166,0.014052094200886822
2022-11-04,-1.1116161422874635,12.948695507057101,893.237585067749,-0.0012444798123929718,0.012790126840938942
2022-11-07,0.2569108973233297,13.20560640438043,904.5790100097656,0.00028401156171040955,0.01307777094654794
2022-11-08,0.0544222810362342,13.260028685416666,910.2958736419678,5.978526610089771e-05,0.01313833807066489
2022-11-09,0.3648861013904246,13.624914786807091,886.4867744445801,0.0004116091879870859,0.013555355119316825
2022-11-10,0.34662171713180245,13.971536503938893,942.146785736084,0.0003679062778535009,0.01392824849741725
2022-11-11,0.2915314699096041,14.263067973848496,947.8950004577637,0.00030755671226118483,0.014240088935993933
2022-11-14,0.2787001721857749,14.541768146034272,946.9743728637695,0.0002943059286208037,0.014538585807212678
2022-11-15,0.0008069886216665045,14.542575134655939,961.595495223999,8.392183882668048e-07,0.014539437226649632
2022-11-16,-0.00649114154776953,14.53608399310817,963.3430252075195,-6.738141428253175e-06,0.01453260111643706
2022-11-17,-0.2604951739048995,14.27558881920327,959.7488632202148,-0.0002714201432142033,0.014257236532546624
2022-11-18,0.18434854882627327,14.459937368029543,965.7632312774658,0.00019088379310364275,0.01445084180103895
2022-11-21,0.17737196078198203,14.637309328811526,953.008358001709,0.00018611794880151928,0.014639649310874914
2022-11-22,0.020491096086241112,14.657800424897767,967.9452133178711,2.1169685850300167e-05,0.01466112891350213
2022-11-23,-0.001,14.656800424897767,977.8383731842041,-1.0226638956125534e-06,0.014660091256199381
2022-11-24,0.3652273900432341,15.022027814941001,977.8383731842041,0.0003735048654860193,0.015039071737098064
2022-11-25,0.3179949833494987,15.3400227982905,981.8220405578613,0.0003238825064151312,0.015367825135761626
2022-11-28,-0.2328301443384777,15.107192653952023,967.6799144744873,-0.00024060656923412482,0.015123520966844994
2022-11-29,-0.49751884337722807,14.609673810574794,962.6134662628174,-0.0005168417654790974,0.014598862734089169
2022-11-30,1.2014565471506753,15.81113035772547,1000.4193782806396,0.0012009528935910318,0.015817348174123724
2022-12-01,-0.17425337492467824,15.636876982800791,1001.7399253845215,-0.00017395071366232154,0.015640646021458204
2022-12-02,0.4717559032750457,16.108632886075835,999.6738128662109,0.0004719098341912674,0.01611993683031998
2022-12-05,-0.10189908007003845,16.006733806005798,926.666130065918,-0.00010996309972264758,0.01600820113237611
2022-12-06,0.30321556158241325,16.30994936758821,968.3913269042969,0.0003131126365533622,0.016326326138992542
2022-12-07,0.2940240026874571,16.603973370275668,903.4050827026367,0.0003254619752723237,0.016657101712619138
2022-12-08,0.5303443156398534,17.134317685915523,966.4762992858887,0.0005487401150258055,0.01721498224755469
2022-12-09,-0.11274733227286421,17.02157035364266,962.9341793060303,-0.00011708726795233214,0.017095879324363183
2022-12-12,0.3841338685105988,17.405704222153258,924.2713851928711,0.0004156072282065079,0.017518591723589383
2022-12-13,0.15133778482055757,17.557042006973816,366.240478515625,0.0004132197113599528,0.01793905046236488
2022-12-14,0.014792255379608044,17.571834262353423,794.7568740844727,1.8612302531699542e-05,0.017957996651930763
2022-12-15,1.0394372128737477,18.61127147522717,954.9155216217041,0.0010885122184510134,0.01906605636915626
2022-12-16,0.8540961860244483,19.46536766125162,950.8280258178711,0.0008982656829974934,0.01998144843630012
2022-12-19,-0.2761424816191367,19.189225179632484,937.3313026428223,-0.0002946049927496799,0.019680956809078776
2022-12-20,0.3494569382383652,19.53868211787085,941.4682426452637,0.00037118292727165015,0.020059444971510354
2022-12-21,0.10443197105330604,19.643114088924154,713.6647109985352,0.000146331981172487,0.020208712291006847
2022-12-22,0.09814122320002328,19.741255312124178,707.3367233276366,0.00013874752994347858,0.020350263729864038
2022-12-23,-0.0005,19.74075531212418,712.0416259765625,-7.022061376176594e-07,0.020349547233646348
2022-12-26,0.03739962802182367,19.778154940146003,769.496826171875,4.8602706014891454e-05,0.020399138982722942
2022-12-27,-0.1558825474134668,19.622272392732537,346.88265228271484,-0.00044938121404358976,0.01994059077883792
2022-12-28,0.09637875306469651,19.718651145797235,398.5073986053467,0.00024184934433336118,0.020187262741976797
2022-12-29,0.2536896628048484,19.972340808602084,228.59164810180664,0.0011097941018906516,0.02131946054899192
2022-12-30,-0.002,19.970340808602085,345.1778869628906,-5.794113920788373e-06,0.021313542907688054
2023-01-02,-0.2558723833664519,19.714468425235633,948.6720314025879,-0.00026971637710047273,0.021038077919011355
2023-01-03,0.015936142303428102,19.73040456753906,346.99737548828125,4.592582949944039e-05,0.021084969939690223
2023-01-04,0.18680683107171903,19.91721139861078,345.98512268066406,0.0005399273518593955,0.02163628164353315
2023-01-05,0.4244184734901893,20.34162987210097,337.24725341796875,0.0012584786656933409,0.022921989108079854
2023-01-06,-0.23603728375562072,20.10559258834535,344.0966262817383,-0.0006859622144692547,0.02222030327520197
2023-01-09,-0.22151806964806492,19.884074518697282,406.5494327545166,-0.0005448736409425083,0.02166332237671109
2023-01-10,-0.11719931289042518,19.76687520580686,408.41961097717285,-0.00028695809344222604,0.021370147817582064
2023-01-11,0.2806667377568213,20.04754194356368,357.6354675292969,0.0007847844054612106,0.022171703181792957
2023-01-12,0.6554730921062881,20.703015035669967,354.85572814941406,0.0018471537588659055,0.024059811485531712
2023-01-13,0.0,20.703015035669967,945.8953170776367,0.0,0.024059811485531712
2023-01-16,0.23432878444880423,20.93734382011877,945.8953170776367,0.00024773225981577736,0.024313504136817654
2023-01-17,-0.17514706088041604,20.762196759238353,942.3599014282227,-0.0001858600526348442,0.02412312517502424
2023-01-18,0.3214299424496738,21.083626701688026,986.4353733062744,0.0003258499757285917,0.024456835670505717
2023-01-19,0.7253041148736985,21.808930816561723,988.9053173065186,0.0007334414146434254,0.02520821474130086
2023-01-20,0.2244079244909813,22.033338741052706,1013.5637664794922,0.0002214048409311619,0.025435200803006985
2023-01-23,0.11199979327066575,22.145338534323372,1020.511417388916,0.00010974869204033876,0.025547740975067068
2023-01-24,0.4448266587452384,22.59016519306861,1018.0208282470703,0.00043695241433437595,0.02599585653650127
2023-01-25,0.3000068869143315,22.890172079982943,1018.1526679992676,0.00029465805703172537,0.026298174482110914
2023-01-26,0.8830922288942037,23.773264308877145,1019.0518608093262,0.0008665822249643468,0.02718754623763031
2023-01-27,0.6622236635347147,24.43548797241186,1025.3469047546387,0.0006458532819126052,0.0278509586855078
2023-01-30,0.6562287364828832,25.091716708894744,1014.2349739074707,0.0006470184457894186,0.028515997215299738
2023-01-31,0.2995575529779747,25.39127426187272,1020.3885402679443,0.0002935720474666579,0.028817940762454475
2023-02-01,0.048514639324538006,25.439788901197257,1029.5199604034424,4.71235538799329e-05,0.028866422320118712
2023-02-02,1.0988118366067554,26.538600737804014,1044.479736328125,0.001052018338306529,0.02994880866406735
2023-02-03,-0.31693401484900846,26.221666722955007,1034.1706504821777,-0.0003064620086648556,0.029633168483342187
2023-02-06,0.7975347645726468,27.019201487527653,1028.6791706085205,0.0007752998090754195,0.030431442882284943
2023-02-07,-0.009417608659051946,27.0097838788686,1041.3897819519043,-9.043308108324506e-06,0.030422124373262527
2023-02-08,0.7838308193753681,27.793614698243967,1019.6408538818359,0.0007687322613558251,0.031214243103083072
2023-02-09,0.7187843114910691,28.512399009735038,1009.0393943786621,0.0007123451428114718,0.031948823560355555
2023-02-10,-0.35035825232557344,28.162040757409464,1006.2220306396484,-0.0003481917923252516,0.031589507449892196
2023-02-13,0.5421263835363155,28.70416714094578,1012.6171703338623,0.0005353715100027142,0.03214179108219861
2023-02-14,0.03218523012657015,28.73635237107235,1010.5382404327393,3.184959147393332e-05,0.03217466437658767
2023-02-15,0.4285247830555086,29.164877154127858,1017.6119766235352,0.0004211082346705134,0.032609321627375065
2023-02-16,0.12649260265779771,29.291369756785656,1008.5818557739258,0.00012541629807600972,0.03273882766585223
2023-02-17,-0.001,29.290369756785655,1000.6740989685059,-9.993263551348029e-07,0.03273779562272372
2023-02-20,-0.03247820181426608,29.257891554971387,1000.6740989685059,-3.245632304038307e-05,0.0327042767512129
2023-02-21,0.24621474837099228,29.50410630334238,983.5267677307129,0.00025033863484883335,0.032962802530057456
2023-02-22,0.4138749759432027,29.91798127928558,981.3795890808105,0.00042172771937395846,0.033398431576966425
2023-02-23,0.2231197518403516,30.14110103112593,980.7329711914062,0.0002275030598484958,0.03363353288219284
2023-02-24,-0.22093842298087113,29.92016260814506,971.7868747711182,-0.00022735275472094438,0.033398533451120205
2023-02-27,0.21059874732498196,30.130761355470042,406.83105087280273,0.0005176565232008961,0.03393347894302723
2023-02-28,-0.3471847027188264,29.783576652751215,971.3049774169922,-0.00035744149447488737,0.033563908215126226
2023-03-01,0.22612567607780654,30.00970232882902,335.7903594970703,0.0006734132463376436,0.034259923841854834
2023-03-02,0.19676772451048768,30.20647005333951,407.24941635131836,0.00048316269246840063,0.03475963965137052
2023-03-03,0.19424388109710056,30.40071393443661,347.8648986816406,0.0005583888510546989,0.035337437897673185
2023-03-06,-0.026382785953186993,30.37433114848342,351.2342758178711,-7.511449698852146e-05,0.0352596690468121
2023-03-07,-0.004960309990218903,30.369370838493204,346.35455322265625,-1.432148052931799e-05,0.03524484259561911
2023-03-08,-0.05293046909121557,30.316440369401988,348.2337951660156,-0.00015199693374384215,0.03508748855387056
2023-03-09,0.21773146606939853,30.534171835471387,343.5143814086914,0.0006338350818865879,0.03574356331693784
2023-03-10,0.9040438910692108,31.438215726540598,337.4945602416992,0.0026786917407550896,0.038518001045535266
2023-03-13,-0.3421988788750724,31.096016847665524,344.0552444458008,-0.0009946044549510686,0.03748508641514858
2023-03-14,0.6018242444115718,31.697841092077095,351.62422943115234,0.0017115551035410328,0.039260799309650096
2023-03-15,0.21401132832002667,31.91185242039712,359.5759582519531,0.0005951769672266853,0.03987934340034083
2023-03-16,-0.05200813098711282,31.85984428941001,369.18175506591797,-0.00014087405532222654,0.039732851380190226
2023-03-17,0.5242619063255135,32.38410619573553,370.3270568847656,0.0014156727049210657,0.04120477279829893
2023-03-20,-0.22396869327081437,32.160137502464714,370.57056427001953,-0.0006043887854719556,0.04057548031023983
2023-03-21,-0.10380984031328735,32.056327662151425,436.48138999938965,-0.00023783337088766263,0.04032799673609455
2023-03-22,0.055914956264163096,32.112242618415586,429.4840621948242,0.00013019099236981403,0.04046343807037989
2023-03-23,0.3004704645279645,32.41271308294355,432.6289405822754,0.0006945223408391524,0.04118606317294615
2023-03-24,0.33122831356989074,32.743941396513435,437.433895111084,0.0007572076998874929,0.041974457276996224
2023-03-27,0.6072345624549179,33.351175958968355,1000.5740013122559,0.0006068862089745765,0.042606817205221414
2023-03-28,-0.3471502931700229,33.00402566579833,994.9787082672119,-0.00034890223306848097,0.042243049358485996
2023-03-29,0.24491457644483106,33.248940242243165,1007.0975322723389,0.00024318853794847882,0.042496510921846475
2023-03-30,0.4144457428678834,33.66338598511105,1006.1898384094238,0.0004118961721209942,0.042925911244144466
2023-03-31,-0.4700133809122584,33.19337260419879,1019.868070602417,-0.00046085704069020447,0.04244527149502941
2023-04-03,0.5635633500324658,33.75693595423126,440.22547340393066,0.0012801697858937072,0.0437797784350451
2023-04-04,0.15871445794491879,33.91565041217618,441.00496101379395,0.0003598926814339271,0.04415542713833265
2023-04-05,0.2559495750344597,34.171599987210634,446.3021488189697,0.0005734894526315146,0.0447542392627045
2023-04-06,-0.0005,34.17109998721063,454.6397933959961,-1.0997717473544923e-06,0.0447530902715092
2023-04-07,0.15570163026475828,34.32680161747539,1034.4684524536133,0.00015051365742034566,0.04491033988022708
