,Open,High,Low,Close,Volume
2025-01-29,96.58559013808568,98.30077591421892,96.55584830010304,97.43822479248047,10225500.0
2025-01-30,98.55855239186678,98.55855239186678,97.38865884377496,98.10248565673828,10164700.0
2025-01-31,98.2512028730499,99.20297952550966,97.73566002281905,97.97360229492188,11421600.0
2025-02-03,97.28950944830768,99.29221229404087,97.16062562716581,98.93529510498047,13363900.0
2025-02-04,88.23771197866259,90.44861528114075,86.58201740072674,89.96280670166016,50837600.0
2025-02-05,89.61580428197692,89.96280500072477,87.2462753630365,88.90196990966797,21670600.0
2025-02-06,88.64419708636038,88.80282273534937,87.08763704861535,87.29584503173828,19509700.0
2025-02-07,86.77038245275303,87.84113400125315,86.37381452875887,86.53244018554688,15815000.0
2025-02-10,86.45312419161822,87.22644980263723,85.5310893900651,85.65998077392578,21212100.0
2025-02-11,85.32289023963736,86.24492505502667,84.99572245150448,85.79878234863281,20922300.0
2025-02-12,85.33280136309871,85.92766078905287,84.87674221773226,84.93622589111328,14785300.0
2025-02-13,84.85691464960092,84.96597310039414,83.58787911024194,83.69693756103516,20415100.0
2025-02-14,83.69693823225761,84.05385542607074,81.38689294009166,82.29901885986328,26779000.0
2025-02-17,83.69693823225761,84.05385542607074,81.38689294009166,82.29901885986328,26779000.0
2025-02-18,80.43511134825194,82.8740403137995,80.34588583729135,82.57661437988281,25897800.0
2025-02-19,82.52704186686367,84.89657075625765,82.14038284735909,84.86682891845703,17435100.0
2025-02-20,85.16426312481684,86.94884148396191,85.16426312481684,86.92901611328125,14851500.0
2025-02-21,87.24627651449022,88.76317079364213,86.26475802163577,88.73342895507812,15678900.0
2025-02-24,88.94162986521526,91.06330008668827,88.16831180221742,90.48826599121094,19452300.0
2025-02-25,90.96415523877718,92.26293258245393,89.66537789510045,90.64689636230469,18417300.0
2025-02-26,90.51800930207251,90.58740944243887,88.0989057280772,88.61444854736328,13534200.0
2025-02-27,88.58470805809633,90.1908353419244,88.48556607950034,89.8041763305664,10717500.0
2025-02-28,89.9330587334209,91.55901136180401,89.9330587334209,91.45986938476562,15482100.0
2025-03-03,90.99389664530683,92.41164889745956,90.99389664530683,92.35216522216797,13636100.0
2025-03-04,92.7685632808929,94.54323265939607,91.52926965602042,91.7672119140625,15073000.0
2025-03-05,90.29989452409718,92.64959044858372,89.72486045388305,92.3918228149414,13117100.0
2025-03-06,92.33233412477544,93.24446002700108,90.9938984557471,93.19488525390625,11300200.0
2025-03-07,93.45265830550133,96.53602153255746,93.04616635482499,93.83931732177734,24100900.0
2025-03-10,93.8789766431092,96.16918892801282,93.8789766431092,94.41435241699219,20897600.0
2025-03-11,94.16649123523285,94.56305914864822,92.77848084613484,93.91863250732422,21734800.0
2025-03-12,93.26427988836664,93.59145521774906,92.06464457801239,92.55044555664062,11896000.0
2025-03-13,92.60002633996012,95.51483996505625,92.60002633996012,93.8988037109375,16570100.0
2025-03-14,93.47248509544485,94.0673445476693,92.64959227844274,93.76000213623047,12681100.0
2025-03-17,93.6500015258789,95.30000305175781,93.08000183105469,94.79000091552734,12237900.0
2025-03-18,95.2300033569336,95.41000366210938,93.83999633789062,94.72000122070312,8670100.0
2025-03-19,95.25,95.43000030517578,93.63999938964844,94.0199966430664,11355900.0
2025-03-20,94.0,95.16000366210938,93.68000030517578,94.7300033569336,12970200.0
2025-03-21,94.58000183105469,94.68000030517578,93.06999969482422,93.11000061035156,68435800.0
