,Open,High,Low,Close,Volume
2021-11-29,15.9186551314686,16.01383460353087,15.458624294291468,15.60139274597168,68778700.0
2021-11-30,15.561736946226475,15.823478627435755,15.093774317272532,15.22067928314209,103238400.0
2021-12-01,15.569668414724916,16.235920294666464,15.490353939401063,15.530011177062988,125295600.0
2021-12-02,15.466557302097229,15.950383424882702,15.292063354075726,15.760025978088379,94142300.0
2021-12-03,16.15660272494241,16.180396457851803,15.014456647674532,15.181018829345703,120275200.0
2021-12-06,15.252409023716865,15.458630028998522,14.760652521975716,15.244477272033691,88147400.0
2021-12-07,15.585532201772068,15.910726397630327,15.482422474257337,15.83141040802002,75885600.0
2021-12-08,16.005903431349125,16.013835180375562,15.664845787344582,15.712434768676758,63246800.0
2021-12-09,15.672779694372915,15.80761642073526,15.498285730244385,15.522079467773438,63357600.0
2021-12-10,15.680708675863578,17.044937686025577,15.672776927145462,17.013212203979492,169657200.0
2021-12-13,16.8466516607747,16.89424064916717,15.96624705496732,16.204195022583008,126632300.0
2021-12-14,15.704506559746218,16.00590703938645,15.371380589675152,15.902795791625977,124559700.0
2021-12-15,15.855205833363435,16.124879293312375,15.506216382930683,16.013837814331055,79679700.0
2021-12-16,16.31523530144041,16.73560895437353,16.069357114507646,16.1407413482666,107020900.0
2021-12-17,15.886932714786672,16.053494932001584,15.545875017258982,15.68071174621582,98710700.0
2021-12-20,15.434829311107336,15.561735780295212,15.109635171327785,15.403103828430176,74565600.0
2021-12-21,15.664849700737884,15.696576704769669,15.331723722538234,15.553808212280273,58930900.0
2021-12-22,15.577597103203649,16.132807398309527,15.577597103203649,15.974175453186035,75806400.0
2021-12-23,15.926587546788253,16.188329214881243,15.863135067033179,16.061424255371094,50610500.0
2021-12-24,15.926587546788253,16.188329214881243,15.863135067033179,16.061424255371094,50610500.0
2021-12-27,16.069357685626695,16.569045826872184,15.942452712839694,16.497661590576172,59651800.0
2021-12-28,16.386618773724162,16.70388117967291,16.33109804178644,16.46593475341797,53020500.0
2021-12-29,16.426275685775327,16.473866180356385,16.22005626056322,16.307302474975586,37883000.0
2021-12-30,16.331097520201958,16.62456466902183,16.235918045043945,16.235918045043945,51470100.0
2021-12-31,16.227985835530216,16.66422294112086,16.227985835530216,16.473865509033203,51899600.0
2022-01-03,16.87044284166773,17.35426738473426,16.703879153234833,17.26702117919922,110449000.0
2022-01-04,17.861891148968,19.479930202583066,17.78257516795736,19.281641006469727,311645200.0
2022-01-05,19.083352821085917,19.789263425359238,18.615390172447167,18.766090393066406,253540000.0
2022-01-06,19.10714287133871,19.527516419595223,18.528138908649943,19.400609970092773,155058800.0
2022-01-07,19.567179896560692,19.757537362392853,19.067491737854606,19.384754180908203,127017500.0
2022-01-10,19.115083063500855,19.38475655127879,18.520215342724853,18.916793823242188,122800700.0
2022-01-11,18.861268722295954,19.31336784362793,18.464690333362427,19.31336784362793,106011600.0
2022-01-12,19.519589429027327,19.702015130854775,19.043695044099007,19.408546447753906,104050000.0
2022-01-13,19.543383347464573,20.518967375168522,19.3292321581493,19.844783782958984,185780500.0
2022-01-14,19.408544269556096,20.051002297878973,19.273707567506076,19.979618072509766,146012200.0
2022-01-17,19.408544269556096,20.051002297878973,19.273707567506076,19.979618072509766,146012200.0
2022-01-18,19.725816016139532,19.93203551280229,19.273715237934933,19.337167739868164,110518100.0
2022-01-19,19.551315831666475,19.765468541854098,17.774644689040183,17.806371688842773,153198200.0
2022-01-20,17.35426632881106,18.14742295561429,17.1083881980934,17.17184066772461,152014100.0
2022-01-21,16.822854269993034,17.052870458143303,16.291440689424775,16.378686904907227,145532900.0
2022-01-24,15.807616749346028,16.23592067486575,14.911348634062639,16.172468185424805,186674000.0
2022-01-25,15.863138281633493,16.10901650140732,15.514148815846065,15.847274780273438,116775800.0
2022-01-26,16.664222636636957,16.68801788252303,15.52207655215358,15.791749954223633,135786400.0
2022-01-27,16.109016436688144,16.37868990741862,15.395175519447898,15.506217002868652,105674400.0
2022-01-28,15.402575969626598,15.585939607216273,15.083682356295707,15.57796859741211,87677100.0
2022-01-31,15.609854289142929,16.207780272926144,15.442435743573744,16.183862686157227,91361900.0
2022-02-01,16.431009839618262,16.62234601060159,15.880917397663252,16.470870971679688,117651800.0
2022-02-02,16.590455323324562,16.781791487790137,16.08819808167802,16.44695281982422,95377600.0
2022-02-03,16.080225684639405,16.438981946362528,15.841055857227108,15.856999397277832,103016000.0
2022-02-04,14.764788092749031,14.820594282548742,13.9675533342283,14.31833553314209,211100500.0
2022-02-07,14.134971933187243,14.445894523671692,14.111055863568568,14.262529373168945,84610000.0
2022-02-08,14.015386525498469,14.278473926192287,13.56893550141902,14.126998901367188,142694300.0
2022-02-09,14.56547848630547,14.693035917991407,14.374142338776563,14.629257202148438,87118600.0
2022-02-10,14.326308963996167,14.85248381605581,14.28644783180563,14.414005279541016,76195300.0
2022-02-11,14.429949412144678,14.637230631528071,13.887829533850361,13.991469383239746,94534100.0
2022-02-14,13.959583307155516,14.134974438060437,13.784192176250592,13.919720649719238,78625000.0
2022-02-15,14.19077898570173,14.453866411731552,14.127000261834038,14.414005279541016,65883300.0
